coin,exchange,unix_timestamp,open,high,low,close,volumeto,volumefrom,time
BTC,Bitfinex,1527575400.0,7089.5,7496.51,7089.4,7403.7,90012606.14,12382.310000000001,29-05-2018 06:30
BTC,Bitfinex,1527618600.0,7403.7,7536.0,7392.4,7482.8,70349913.23,9438.73,29-05-2018 18:30
BTC,Bitfinex,1527661800.0,7482.8,7560.0,7435.0,7519.0,64905624.18999999,8649.96,30-05-2018 06:30
BTC,Bitfinex,1527705000.0,7519.0,7520.1,7270.5,7369.2,97252836.84,13177.400000000001,30-05-2018 18:30
BTC,Bitfinex,1527748200.0,7369.2,7599.7,7338.0,7543.1,67479675.89999999,8986.99,31-05-2018 06:30
BTC,Bitfinex,1527791400.0,7543.1,7599.7,7413.84,7505.4,77944527.9,10370.300000000001,31-05-2018 18:30
BTC,Bitfinex,1527834600.0,7505.4,7599.8,7329.19,7407.1,93612752.02000001,12494.810000000001,01-06-2018 06:30
BTC,Bitfinex,1527877800.0,7407.1,7542.7,7390.0,7470.8,47065447.96,6323.870000000001,01-06-2018 18:30
BTC,Bitfinex,1527921000.0,7470.8,7697.0,7460.5,7639.6,66706303.220000006,8753.94,02-06-2018 06:30
BTC,Bitfinex,1527964200.0,7639.6,7698.8,7590.0,7650.1,54211005.49999999,7093.860000000001,02-06-2018 18:30
BTC,Bitfinex,1528007400.0,7650.1,7779.0,7600.0,7712.6,62260698.53,8073.410000000001,03-06-2018 06:30
BTC,Bitfinex,1528050600.0,7712.6,7764.0,7630.0,7716.7,48004561.51,6228.92,03-06-2018 18:30
BTC,Bitfinex,1528093800.0,7716.7,7718.0,7485.0,7531.1,81316523.43,10704.23,04-06-2018 06:30
BTC,Bitfinex,1528137000.0,7531.1,7538.0,7451.1,7495.9,47161816.910000004,6292.709999999999,04-06-2018 18:30
BTC,Bitfinex,1528180200.0,7495.9,7505.3,7372.0,7408.4,48773752.940000005,6571.06,05-06-2018 06:30
BTC,Bitfinex,1528223400.0,7412.0,7675.0,7404.7,7611.8,74981457.93,9896.319999999998,05-06-2018 18:30
BTC,Bitfinex,1528266600.0,7611.8,7698.0,7566.1,7657.4,52625647.17,6904.589999999998,06-06-2018 06:30
BTC,Bitfinex,1528309800.0,7657.4,7740.0,7491.7,7730.0,75409037.77,9922.73,06-06-2018 18:30
BTC,Bitfinex,1528353000.0,7730.0,7756.3,7674.0,7707.5,42687395.64,5531.620000000001,07-06-2018 06:30
BTC,Bitfinex,1528396200.0,7707.5,7752.8,7624.7,7696.9,32905912.019999996,4282.400000000001,07-06-2018 18:30
BTC,Bitfinex,1528439400.0,7696.9,7696.9,7543.6,7559.2,48341183.21000001,6349.27,08-06-2018 06:30
BTC,Bitfinex,1528482600.0,7559.2,7663.7,7550.0,7634.0,44175872.21000001,5802.24,08-06-2018 18:30
BTC,Bitfinex,1528525800.0,7634.0,7685.0,7593.2,7608.3,17907294.58,2341.9700000000003,09-06-2018 06:30
BTC,Bitfinex,1528569000.0,7608.3,7637.6,7266.4,7270.1,62949711.67,8427.23,09-06-2018 18:30
BTC,Bitfinex,1528612200.0,7270.1,7384.8,7175.0,7227.9,91488628.33,12596.44,10-06-2018 06:30
BTC,Bitfinex,1528655400.0,7227.9,7278.9,6630.0,6714.4,244169598.59,35779.950000000004,10-06-2018 18:30
BTC,Bitfinex,1528698600.0,6714.4,6821.1,6629.7,6764.1,69311048.41000001,10278.700000000003,11-06-2018 06:30
BTC,Bitfinex,1528741800.0,6764.1,6899.0,6636.7,6842.8,80734025.77000001,11953.08,11-06-2018 18:30
BTC,Bitfinex,1528785000.0,6842.8,6868.6,6683.18,6722.4,56595737.42,8294.720000000001,12-06-2018 06:30
BTC,Bitfinex,1528828200.0,6722.4,6778.7,6436.1,6543.9,140778251.33999997,21382.98,12-06-2018 18:30
BTC,Bitfinex,1528871400.0,6543.9,6611.7,6370.0,6456.3,89758099.43,13828.49,13-06-2018 06:30
BTC,Bitfinex,1528914600.0,6456.3,6484.8,6107.88,6273.2,184567316.01000002,29342.059999999998,13-06-2018 18:30
BTC,Bitfinex,1528957800.0,6273.2,6550.0,6269.6,6486.0,79195556.10000001,12250.23,14-06-2018 06:30
BTC,Bitfinex,1529001000.0,6486.0,6736.52,6322.0,6614.3,116592115.05000001,17841.85,14-06-2018 18:30
BTC,Bitfinex,1529044200.0,6614.3,6659.0,6450.0,6502.73,60956013.07999999,9294.12,15-06-2018 06:30
BTC,Bitfinex,1529087400.0,6502.73,6632.81,6350.0,6394.7,69473772.66,10748.71,15-06-2018 18:30
BTC,Bitfinex,1529130600.0,6394.7,6499.7,6384.2,6432.9,32235836.19,4996.98,16-06-2018 06:30
BTC,Bitfinex,1529173800.0,6432.9,6559.7,6330.0,6507.6,52585141.18000001,8135.209999999997,16-06-2018 18:30
BTC,Bitfinex,1529217000.0,6507.6,6573.0,6440.0,6455.6,26439675.15,4058.5299999999997,17-06-2018 06:30
BTC,Bitfinex,1529260200.0,6455.6,6540.0,6370.77,6401.72,37417994.61,5792.400000000001,17-06-2018 18:30
BTC,Bitfinex,1529303400.0,6401.72,6500.6,6377.7,6420.0,39214729.67,6100.67,18-06-2018 06:30
BTC,Bitfinex,1529346600.0,6420.0,6827.9,6401.0,6720.2,105739570.36000003,15846.81,18-06-2018 18:30
BTC,Bitfinex,1529389800.0,6720.2,6789.0,6655.0,6761.8,66446476.019999996,9893.490000000002,19-06-2018 06:30
BTC,Bitfinex,1529433000.0,6761.8,6848.2,6666.0,6670.1,49748083.04,7386.92,19-06-2018 18:30
BTC,Bitfinex,1529476200.0,6670.1,6678.9,6560.0,6618.4,48328770.37,7313.790000000001,20-06-2018 06:30
BTC,Bitfinex,1529519400.0,6618.4,6825.0,6592.0,6754.3,74285068.46,11022.400000000001,20-06-2018 18:30
BTC,Bitfinex,1529562600.0,6754.3,6788.8,6679.3,6716.0,38478790.43000001,5708.859999999999,21-06-2018 06:30
BTC,Bitfinex,1529605800.0,6716.0,6750.0,6687.2,6719.0,31002797.85,4616.219999999999,21-06-2018 18:30
BTC,Bitfinex,1529649000.0,6719.0,6722.2,6286.3,6334.1,130442390.19000001,20141.11,22-06-2018 06:30
BTC,Bitfinex,1529692200.0,6334.1,6336.8,5910.8,6129.2,215517942.32,35357.15000000001,22-06-2018 18:30
BTC,Bitfinex,1529735400.0,6129.2,6163.6,6013.0,6116.5,55920460.75,9167.569999999998,23-06-2018 06:30
BTC,Bitfinex,1529778600.0,6116.5,6259.0,6060.4,6117.7,62323696.34,10146.3,23-06-2018 18:30
BTC,Bitfinex,1529821800.0,6117.7,6125.8,5800.0,5900.0,119115502.82000001,20142.019999999997,24-06-2018 06:30
BTC,Bitfinex,1529865000.0,5900.0,6249.7,5755.0,6158.9,149341309.43,24743.670000000002,24-06-2018 18:30
BTC,Bitfinex,1529908200.0,6158.9,6245.3,6068.5,6106.6,74233687.8,12047.52,25-06-2018 06:30
BTC,Bitfinex,1529951400.0,6106.6,6341.0,6078.7,6197.1,97370506.69,15621.81,25-06-2018 18:30
BTC,Bitfinex,1529994600.0,6197.1,6280.8,6162.1,6208.2,36303755.949999996,5838.110000000001,26-06-2018 06:30
BTC,Bitfinex,1530037800.0,6208.2,6261.7,6026.0,6087.1,77727594.92,12647.800000000001,26-06-2018 18:30
BTC,Bitfinex,1530081000.0,6087.1,6134.0,6035.5,6094.8,40289530.0,6621.930000000001,27-06-2018 06:30
BTC,Bitfinex,1530124200.0,6094.8,6192.7,5984.9,6141.6,63075784.37999999,10327.86,27-06-2018 18:30
BTC,Bitfinex,1530167400.0,6141.6,6147.7,6072.7,6106.69,25481039.91,4170.450000000001,28-06-2018 06:30
BTC,Bitfinex,1530210600.0,6106.69,6130.6,5822.3,5885.5,85332752.74,14264.07,28-06-2018 18:30
BTC,Bitfinex,1530253800.0,5885.5,5960.0,5780.0,5865.4,74846736.45,12743.95,29-06-2018 06:30
BTC,Bitfinex,1530297000.0,5865.4,6302.0,5800.0,6239.1,113169906.26,18773.34,29-06-2018 18:30
BTC,Bitfinex,1530340200.0,6239.1,6545.5,6239.0,6396.0,93950959.81,14665.36,30-06-2018 06:30
BTC,Bitfinex,1530383400.0,6396.0,6439.9,6313.8,6370.9,49171659.47,7725.22,30-06-2018 18:30
BTC,Bitfinex,1530426600.0,6370.9,6400.0,6318.8,6351.6,23449695.229999997,3685.93,01-07-2018 06:30
BTC,Bitfinex,1530469800.0,6351.6,6418.0,6260.0,6341.3,44209353.0,6971.229999999999,01-07-2018 18:30
BTC,Bitfinex,1530513000.0,6341.3,6369.0,6275.0,6342.97,42591758.29,6730.33,02-07-2018 06:30
BTC,Bitfinex,1530556200.0,6342.97,6681.2,6341.0,6612.8,128916013.36999997,19584.370000000003,02-07-2018 18:30
BTC,Bitfinex,1530599400.0,6612.8,6675.2,6539.0,6581.3,57627258.44,8716.560000000001,03-07-2018 06:30
BTC,Bitfinex,1530642600.0,6581.3,6651.1,6454.0,6458.6,57371197.93,8760.37,03-07-2018 18:30
BTC,Bitfinex,1530685800.0,6458.6,6557.6,6414.1,6549.7,62244383.629999995,9584.38,04-07-2018 06:30
BTC,Bitfinex,1530729000.0,6549.7,6784.9,6525.0,6562.0,87472091.0,13107.279999999997,04-07-2018 18:30
BTC,Bitfinex,1530772200.0,6562.0,6704.7,6546.6,6634.8,58950116.260000005,8901.21,05-07-2018 06:30
BTC,Bitfinex,1530815400.0,6634.8,6667.0,6423.4,6535.9,82870419.03,12636.809999999998,05-07-2018 18:30
BTC,Bitfinex,1530858600.0,6535.9,6637.51,6451.9,6589.0,58584931.77,8984.3,06-07-2018 06:30
BTC,Bitfinex,1530901800.0,6589.0,6641.78,6521.5,6597.9,37740140.71000001,5737.639999999999,06-07-2018 18:30
BTC,Bitfinex,1530945000.0,6597.9,6623.9,6554.0,6565.7,21360979.400000002,3243.2599999999993,07-07-2018 06:30
BTC,Bitfinex,1530988200.0,6565.7,6837.0,6511.0,6748.05,80930568.36,12151.77,07-07-2018 18:30
BTC,Bitfinex,1531031400.0,6748.05,6761.0,6716.9,6733.0,42783920.42,6349.16,08-07-2018 06:30
BTC,Bitfinex,1531074600.0,6733.0,6774.8,6669.9,6712.8,34669613.519999996,5147.43,08-07-2018 18:30
BTC,Bitfinex,1531117800.0,6712.8,6745.2,6663.0,6709.4,37042984.26,5525.610000000001,09-07-2018 06:30
BTC,Bitfinex,1531161000.0,6709.4,6820.0,6616.6,6667.5,71326346.14,10642.06,09-07-2018 18:30
BTC,Bitfinex,1531204200.0,6667.5,6675.3,6324.8,6370.5,101259354.89999999,15555.679999999998,10-07-2018 06:30
BTC,Bitfinex,1531247400.0,6370.5,6410.0,6260.1,6385.0,73850192.74,11616.0,10-07-2018 18:30
BTC,Bitfinex,1531290600.0,6385.0,6407.9,6286.3,6371.2,54259676.86,8550.82,11-07-2018 06:30
BTC,Bitfinex,1531333800.0,6371.2,6395.0,6290.0,6364.9,39747272.03,6250.01,11-07-2018 18:30
BTC,Bitfinex,1531377000.0,6364.9,6365.3,6128.3,6178.2,89323982.10999998,14386.699999999999,12-07-2018 06:30
BTC,Bitfinex,1531420200.0,6178.2,6283.0,6079.9,6240.6,61240545.59,9897.02,12-07-2018 18:30
BTC,Bitfinex,1531463400.0,6240.6,6286.8,6221.6,6270.0,27997942.279999997,4479.0,13-07-2018 06:30
BTC,Bitfinex,1531506600.0,6270.0,6339.9,6125.0,6240.1,92040068.98,14787.090000000002,13-07-2018 18:30
BTC,Bitfinex,1531549800.0,6240.1,6277.6,6179.2,6233.4,21942538.130000003,3527.6699999999996,14-07-2018 06:30
BTC,Bitfinex,1531593000.0,6233.4,6320.0,6205.6,6244.3,31338680.170000006,5009.889999999999,14-07-2018 18:30
BTC,Bitfinex,1531636200.0,6244.3,6387.9,6232.3,6329.4,33390999.009999998,5285.1,15-07-2018 06:30
BTC,Bitfinex,1531679400.0,6329.4,6389.0,6323.7,6349.9,32365731.83,5087.12,15-07-2018 18:30
BTC,Bitfinex,1531722600.0,6349.9,6671.6,6327.1,6602.2,112831869.04,17328.97,16-07-2018 06:30
BTC,Bitfinex,1531765800.0,6602.2,6771.0,6576.9,6740.1,85917429.95,12890.03,16-07-2018 18:30
BTC,Bitfinex,1531809000.0,6740.1,6759.1,6666.0,6702.2,56576886.629999995,8434.91,17-07-2018 06:30
BTC,Bitfinex,1531852200.0,6702.2,7483.9,6683.0,7345.8,253922565.02999997,35252.05000000001,17-07-2018 18:30
BTC,Bitfinex,1531895400.0,7345.8,7561.87,7323.6,7440.0,118911709.97,16015.970000000001,18-07-2018 06:30
BTC,Bitfinex,1531938600.0,7440.0,7588.0,7246.5,7344.9,170836001.52,23057.510000000002,18-07-2018 18:30
BTC,Bitfinex,1531981800.0,7344.9,7450.0,7281.4,7422.8,49329631.83999999,6700.11,19-07-2018 06:30
BTC,Bitfinex,1532025000.0,7422.8,7560.0,7353.9,7410.4,124287465.85000001,16696.75,19-07-2018 18:30
BTC,Bitfinex,1532068200.0,7410.4,7519.9,7341.3,7461.2,72828167.48,9786.099999999999,20-07-2018 06:30
BTC,Bitfinex,1532111400.0,7461.2,7685.2,7221.0,7238.9,158224106.39,21321.930000000004,20-07-2018 18:30
BTC,Bitfinex,1532154600.0,7238.9,7356.2,7223.3,7334.9,39403343.9,5400.77,21-07-2018 06:30
BTC,Bitfinex,1532197800.0,7334.9,7459.0,7329.1,7438.5,42005867.36,5676.37,21-07-2018 18:30
BTC,Bitfinex,1532241000.0,7438.5,7486.9,7360.0,7438.5,41779787.34,5624.17,22-07-2018 06:30
BTC,Bitfinex,1532284200.0,7438.5,7575.0,7333.0,7465.2,85928647.82000001,11526.060000000001,22-07-2018 18:30
BTC,Bitfinex,1532327400.0,7465.2,7801.0,7450.1,7704.1,206761481.47,26971.14,23-07-2018 06:30
BTC,Bitfinex,1532370600.0,7704.1,7812.9,7630.0,7717.4,116591263.58,15074.279999999999,23-07-2018 18:30
BTC,Bitfinex,1532413800.0,7717.4,8363.0,7715.4,8219.2,317230287.18000007,39600.4,24-07-2018 06:30
BTC,Bitfinex,1532457000.0,8219.2,8502.6,8122.5,8411.8,195323518.56,23574.689999999995,24-07-2018 18:30
BTC,Bitfinex,1532500200.0,8411.8,8469.2,8160.9,8160.9,113343307.51,13623.230000000001,25-07-2018 06:30
