coin,exchange,unix_timestamp,open,high,low,close,volumeto,volumefrom,time
MCI,Cryptopia,1508697000.0,1.36e-05,4.16e-05,1.3000000000000001e-05,2.7000000000000002e-05,0.9527926999999998,41310.840000000004,22-10-2017 18:30
MCI,Cryptopia,1509906600.0,2.7000000000000002e-05,2.7000000000000002e-05,1e-05,1.4300000000000005e-05,1.4061305000000002,75097.59,05-11-2017 18:30
MCI,Cryptopia,1511116200.0,1.4300000000000005e-05,1.4300000000000005e-05,4.9000000000000005e-06,1.0800000000000003e-05,0.9287764999999999,111909.51999999999,19-11-2017 18:30
MCI,Cryptopia,1512325800.0,1.0800000000000003e-05,1.0800000000000003e-05,8.6e-07,5.5e-06,0.6989500000000001,144023.89,03-12-2017 18:30
MCI,Cryptopia,1513535400.0,5.5e-06,5.5e-06,1.75e-06,4.09e-06,0.5747969999999999,176679.56,17-12-2017 18:30
MCI,Cryptopia,1514745000.0,4.09e-06,8.1e-06,3.5000000000000016e-06,5e-06,1.1824400000000002,233173.61,31-12-2017 18:30
MCI,Cryptopia,1515954600.0,5e-06,2.8000000000000013e-05,5e-06,1.53e-05,12.083699999999997,902402.6699999999,14-01-2018 18:30
MCI,Cryptopia,1517164200.0,1.53e-05,2.9999999999999997e-05,9e-06,1.21e-05,12.141660000000002,790852.0800000001,28-01-2018 18:30
MCI,Cryptopia,1518373800.0,1.21e-05,1.4499999999999993e-05,1.06e-05,1.21e-05,2.784298,233028.9,11-02-2018 18:30
MCI,Cryptopia,1519583400.0,1.21e-05,1.4800000000000002e-05,8.21e-06,1.01e-05,1.2475283000000001,112612.62,25-02-2018 18:30
MCI,Cryptopia,1520793000.0,1.01e-05,1.01e-05,6.08e-06,6.18e-06,1.5241559000000002,204550.94,11-03-2018 18:30
MCI,Cryptopia,1522002600.0,6.18e-06,6.86e-06,4.25e-06,4.35e-06,0.18217199999999997,33578.83,25-03-2018 18:30
MCI,Cryptopia,1523212200.0,4.35e-06,4.75e-06,4.2e-06,4.64e-06,0.22019299999999997,51541.12,08-04-2018 18:30
MCI,Cryptopia,1524421800.0,4.64e-06,5.13e-06,4.2e-06,4.2e-06,0.423546,98790.70000000001,22-04-2018 18:30
MCI,Cryptopia,1525631400.0,4.2e-06,1.1400000000000001e-05,3.3e-06,4.36e-06,4.277955,724373.97,06-05-2018 18:30
MCI,Cryptopia,1526841000.0,4.36e-06,1.8e-05,4.11e-06,4.75e-06,6.950920000000002,938129.4000000003,20-05-2018 18:30
MCI,Cryptopia,1528050600.0,5.07e-06,5.48e-06,4.03e-06,4.27e-06,0.551997,124842.51000000001,03-06-2018 18:30
MCI,Cryptopia,1529260200.0,4.27e-06,4.81e-06,4.03e-06,4.08e-06,0.099629,23513.68,17-06-2018 18:30
MCI,Cryptopia,1530469800.0,4.08e-06,6.25e-06,3.6000000000000007e-06,3.6000000000000007e-06,0.86808,212318.19,01-07-2018 18:30
MCI,Cryptopia,1531679400.0,3.6000000000000007e-06,3.85e-06,3.3e-06,3.33e-06,0.09322739999999999,27312.01,15-07-2018 18:30
MCI,Cryptopia,1532889000.0,3.33e-06,6.24e-06,3.05e-06,3.25e-06,0.625257,172702.48,29-07-2018 18:30
HAC,Cryptopia,1506364200.0,5e-05,0.009000000000000001,1.51e-05,2.5e-05,0.20800000000000002,8222.78,25-09-2017 18:30
HAC,Cryptopia,1507573800.0,2.5e-05,0.0001,6.42e-06,9.94e-06,6.843149999999999,543822.0900000001,09-10-2017 18:30
HAC,Cryptopia,1508783400.0,9.94e-06,1.09e-05,4.02e-06,5.24e-06,0.19171399999999997,28476.300000000003,23-10-2017 18:30
HAC,Cryptopia,1509993000.0,5.24e-06,7.66e-06,4.01e-06,4.01e-06,0.0547123,10879.36,06-11-2017 18:30
HAC,Cryptopia,1511202600.0,4.01e-06,5.75e-06,3.38e-06,4.6e-06,0.09722069999999998,22201.190000000002,20-11-2017 18:30
HAC,Cryptopia,1512412200.0,4.6e-06,4.93e-06,2.6e-06,3.28e-06,0.2640221,74159.21999999999,04-12-2017 18:30
HAC,Cryptopia,1513621800.0,3.28e-06,4.36e-06,2.6e-06,3.97e-06,0.0445231,15068.439999999999,18-12-2017 18:30
HAC,Cryptopia,1514831400.0,3.97e-06,8.75e-05,1.99e-06,3.13e-06,9.785587200000002,925400.66,01-01-2018 18:30
HAC,Cryptopia,1516041000.0,3.13e-06,2e-05,7e-07,9.5e-06,39.95318,5415122.25,15-01-2018 18:30
HAC,Cryptopia,1517250600.0,9.5e-06,9.5e-06,4e-06,4.8e-06,14.9972,2709667.930000001,29-01-2018 18:30
HAC,Cryptopia,1518460200.0,4.8e-06,5.01e-06,4.01e-06,4.01e-06,0.9802370000000001,219453.52999999994,12-02-2018 18:30
HAC,Cryptopia,1519669800.0,4.01e-06,7.699999999999999e-06,3.4e-06,5.99e-06,5.180180000000001,921131.2800000001,26-02-2018 18:30
HAC,Cryptopia,1520879400.0,5.99e-06,6.75e-06,3.56e-06,4.76e-06,0.585867,123475.64,12-03-2018 18:30
HAC,Cryptopia,1522089000.0,4.76e-06,6.32e-06,2.31e-06,3.99e-06,1.0042910000000003,263823.07999999996,26-03-2018 18:30
HAC,Cryptopia,1523298600.0,3.99e-06,3.99e-06,2.81e-06,3.5000000000000016e-06,0.3418800000000001,103119.53000000001,09-04-2018 18:30
HAC,Cryptopia,1524508200.0,3.5000000000000016e-06,4.75e-06,2.59e-06,2.63e-06,0.786234,247989.37999999995,23-04-2018 18:30
HAC,Cryptopia,1525717800.0,2.63e-06,6e-06,1.78e-06,2.01e-06,4.98021,1828743.9699999997,07-05-2018 18:30
HAC,Cryptopia,1526927400.0,2.01e-06,3.59e-06,8.3e-07,1.22e-06,2.99684,1787152.2,21-05-2018 18:30
HAC,Cryptopia,1528137000.0,1.28e-06,2.27e-06,9.7e-07,1.23e-06,4.0683240000000005,2881919.98,04-06-2018 18:30
HAC,Cryptopia,1529346600.0,1.23e-06,6e-06,1.19e-06,1.44e-06,13.880783000000003,4439292.710000001,18-06-2018 18:30
HAC,Cryptopia,1530556200.0,1.44e-06,2.46e-06,1.1e-06,1.38e-06,1.36852,837012.24,02-07-2018 18:30
HAC,Cryptopia,1531765800.0,1.38e-06,4.9000000000000005e-06,1.05e-06,1.12e-06,9.710863999999997,4096060.5099999993,16-07-2018 18:30
HAC,Cryptopia,1532975400.0,1.12e-06,1.12e-06,1.01e-06,1.06e-06,0.2236,209162.47999999998,30-07-2018 18:30
SPR,Cryptopia,1506364200.0,0.00045010000000000004,0.0009,0.00045010000000000004,0.0004888,1.01,2066.89,25-09-2017 18:30
SPR,Cryptopia,1507573800.0,0.0004888,0.0006689,1.66e-05,0.000171,265.080149,1776131.26,09-10-2017 18:30
SPR,Cryptopia,1508783400.0,0.000171,0.000182,5e-05,6.24e-05,94.8588,724827.48,23-10-2017 18:30
SPR,Cryptopia,1509993000.0,6.24e-05,8.740000000000001e-05,2.94e-05,4.1e-05,4.538740000000001,85007.40000000001,06-11-2017 18:30
