coin,exchange,unix_timestamp,open,high,low,close,volumeto,volumefrom,time
BTC,Bitfinex,1444588200.0,242.0,249.01,241.51,246.23,11831741.419999998,48164.17,11-10-2015 18:30
BTC,Bitfinex,1445193000.0,246.01,275.19,244.0,265.03,32617899.97,124266.65999999999,18-10-2015 18:30
BTC,Bitfinex,1445797800.0,266.5,295.99,264.1,286.63,37470979.0,133796.12,25-10-2015 18:30
BTC,Bitfinex,1446402600.0,287.24,373.12,286.71,364.86,99319975.18,308100.99,01-11-2015 18:30
BTC,Bitfinex,1447007400.0,364.0,504.0,351.2,381.94,322594903.51,790266.6199999999,08-11-2015 18:30
BTC,Bitfinex,1447612200.0,372.0,383.4,300.28,331.79,117910861.75,356318.09,15-11-2015 18:30
BTC,Bitfinex,1448217000.0,332.0,342.5,309.46,323.41,37427221.64,114190.11,22-11-2015 18:30
BTC,Bitfinex,1448821800.0,323.6,384.99,315.55,379.0,81781817.13,230142.55000000002,29-11-2015 18:30
BTC,Bitfinex,1449426600.0,378.23,407.57,346.13,396.45,93533255.13,248519.13,06-12-2015 18:30
BTC,Bitfinex,1450031400.0,397.0,475.04,388.37,441.7,140237963.37,326015.62000000005,13-12-2015 18:30
BTC,Bitfinex,1450636200.0,445.85,469.99,424.37,438.04,117597180.44,260425.6,20-12-2015 18:30
BTC,Bitfinex,1451241000.0,437.68,460.05,405.5,419.69,92618650.64,214663.99,27-12-2015 18:30
BTC,Bitfinex,1451845800.0,421.0,436.49,412.5,432.77,48636341.09,113708.46,03-01-2016 18:30
BTC,Bitfinex,1452450600.0,432.8,465.0,425.03,449.1,62760396.379999995,140306.91,10-01-2016 18:30
BTC,Bitfinex,1453055400.0,446.49,449.98,352.5,386.06,108917625.2,274374.1,17-01-2016 18:30
BTC,Bitfinex,1453660200.0,386.15,428.0,371.25,392.55,99476589.63999997,249656.15,24-01-2016 18:30
BTC,Bitfinex,1454265000.0,392.44,398.0,360.03,370.72,56994619.82000001,151080.8,31-01-2016 18:30
BTC,Bitfinex,1454869800.0,372.43,393.89,365.0,370.0,54866537.66,145209.72,07-02-2016 18:30
BTC,Bitfinex,1455474600.0,370.31,412.5,370.04,400.69,53135771.580000006,136539.78,14-02-2016 18:30
BTC,Bitfinex,1456079400.0,401.93,451.6,398.66,440.02,78827466.74000001,184151.44,21-02-2016 18:30
BTC,Bitfinex,1456684200.0,440.7,445.0,409.69,440.0,57209555.17999999,133574.32,28-02-2016 18:30
BTC,Bitfinex,1457289000.0,439.58,442.79,389.0,414.51,63408820.980000004,153615.85,06-03-2016 18:30
BTC,Bitfinex,1457893800.0,413.35,423.6,406.0,415.22,33639228.07,81158.86,13-03-2016 18:30
BTC,Bitfinex,1458498600.0,415.99,420.6,403.01,411.44,27498492.889999997,66730.39,20-03-2016 18:30
BTC,Bitfinex,1459103400.0,411.05,431.0,409.88,424.1,27667072.04,65773.22,27-03-2016 18:30
BTC,Bitfinex,1459708200.0,424.03,426.41,406.51,420.54,24662211.589999996,59252.36999999999,03-04-2016 18:30
BTC,Bitfinex,1460313000.0,420.01,425.0,412.0,423.01,19752872.56,46941.58,10-04-2016 18:30
BTC,Bitfinex,1460917800.0,424.99,435.67,423.0,429.55,27238548.309999995,63565.28,17-04-2016 18:30
BTC,Bitfinex,1461522600.0,430.27,471.58,428.54,466.43,53512624.5,118758.04,24-04-2016 18:30
BTC,Bitfinex,1462127400.0,463.89,471.99,435.0,443.98,61992456.73,137301.25,01-05-2016 18:30
BTC,Bitfinex,1462732200.0,443.81,466.0,440.1,461.86,38389857.58,84313.69,08-05-2016 18:30
BTC,Bitfinex,1463337000.0,461.99,465.0,445.01,454.47,32590764.02,71864.17,15-05-2016 18:30
BTC,Bitfinex,1463941800.0,453.02,457.0,435.1,442.97,31852586.53,71628.04000000001,22-05-2016 18:30
BTC,Bitfinex,1464546600.0,443.24,570.0,442.39,535.12,137527025.24,272726.27999999997,29-05-2016 18:30
BTC,Bitfinex,1465151400.0,535.66,593.89,518.0,585.24,130872308.25999999,234718.07,05-06-2016 18:30
