id,bid_amount,bid_amount_btc,bid_price,ask_amount,ask_amount_btc,ask_price,coin,exchange,timestamp
8458,1.64598842,0.0005000019023433999,0.00030377,24.79785621,0.0089971581901122,0.00036282,BNT,Bittrex,
8459,787.7331227,0.239108512064358,0.00030354,16.77008223,0.0060846889355109,0.00036283,BNT,Bittrex,
8460,1449.41525996,0.4393322594464756,0.00030311,192.91186684,0.0700000000015624,0.00036286,BNT,Bittrex,
8461,938.24787488,0.284382930876128,0.0003031,270.23611,0.0981335409854,0.00036314,BNT,Bittrex,
8462,53.28640406,0.0160956912103636,0.00030206,52.82501325,0.0191834035617375,0.00036315,BNT,Bittrex,
8463,1.65612516,0.0005000007470556,0.00030191,17.41025234,0.0063228813423178,0.00036317,BNT,Bittrex,
8464,16.47243184,0.0049662734754415995,0.00030149,6.149202,0.00223332867438,0.00036319,BNT,Bittrex,
8465,10.0,0.0030123,0.00030123,30.3606757,0.01103610561695,0.0003635,BNT,Bittrex,
8466,1.66638753,0.0004999995783765,0.00030005,20.822323,0.00758036668815,0.00036405,BNT,Bittrex,
8467,8.3125,0.00249375,0.0003,5.89085558,0.0021505157380348,0.00036506,BNT,Bittrex,
8468,1.67677789,0.0004999983990191,0.00029819,2.73169254,0.0010010014143576,0.00036644,BNT,Bittrex,
8469,1.68729862,0.0004999972000645999,0.00029633,11.26345373,0.0041407834947599,0.00036763,BNT,Bittrex,
8470,5.30326838,0.0015697674404799998,0.000296,59.42927635,0.021919894288934,0.00036884,BNT,Bittrex,
8471,16.88903186,0.0049874999985766,0.00029531,5.68165677,0.0020999971587597,0.00036961,BNT,Bittrex,
8472,1.69795221,0.0004999959872787,0.00029447,277.88604793,0.10373486169226902,0.0003733,BNT,Bittrex,
8473,1.70874119,0.0004999947596059,0.00029261,39.49647903,0.01477168315722,0.000374,BNT,Bittrex,
8474,1.71966816,0.00049999351752,0.00029075,51.59348045,0.0194295888026655,0.00037659,BNT,Bittrex,
8475,1.73073578,0.0004999922594842,0.00028889,35.035214,0.013313030967860002,0.00037999,BNT,Bittrex,
8476,1.74194677,0.0005000084008608,0.00028704,78.54116857,0.0298456440566,0.00038,BNT,Bittrex,
8477,1.75330396,0.0005000072233128,0.00028518,70.0,0.0267043,0.00038149,BNT,Bittrex,
8478,1.76481021,0.0005000060286972,0.00028332,4.81621507,0.0018384456165204,0.00038172,BNT,Bittrex,
8479,1.77646848,0.0005000048183807999,0.00028146,12.17354612,0.0046748851810024,0.00038402,BNT,Bittrex,
8480,60.0,0.0168576,0.00028096,12.0,0.004642439999999999,0.00038687,BNT,Bittrex,
8481,1.78828181,0.000500003594076,0.0002796,5.0,0.001939,0.0003878,BNT,Bittrex,
8482,1.8002533,0.000500002351542,0.00027774,303.23212997,0.1180149126630243,0.00038919,BNT,Bittrex,
8483,1.81238615,0.000500001091062,0.00027588,11.057363,0.00431203984911,0.00038997,BNT,Bittrex,
8484,1.82468366,0.0004999998165131999,0.00027402,471.83631017,0.1840161609663,0.00039,BNT,Bittrex,
8485,1.83714918,0.0004999985208288,0.00027216,303.1305629,0.118654396235947,0.00039143,BNT,Bittrex,
8486,400.0,0.10842,0.00027105,116.31336076,0.045583206081844,0.0003919,BNT,Bittrex,
8487,1.8497862,0.00049999720986,0.0002703,10.50347131,0.004140783494541301,0.00039423,BNT,Bittrex,
8488,15.0,0.0040506,0.00027004,177.41731086,0.069999999999813,0.00039455,BNT,Bittrex,
8489,1.86259827,0.0004999958795988,0.00026844,4.26148737,0.0016875916133937002,0.00039601,BNT,Bittrex,
8490,1.87558906,0.0004999945316148,0.00026658,24.3720514,0.0096757044058,0.000397,BNT,Bittrex,
8491,8.5538773,0.0022758445944379996,0.00026606,5.0,0.0019890000000000003,0.0003978,BNT,Bittrex,
8492,1.88876233,0.0004999931639976,0.00026472,19.58889177,0.007835556708000001,0.0004,BNT,Bittrex,
8493,454.73492743,0.11999999999950271,0.00026389,823.26122133,0.3301030519166901,0.00040097,BNT,Bittrex,
8494,1.90212196,0.0004999917784056,0.00026286,20.0,0.0080226,0.00040113,BNT,Bittrex,
8495,1.91567192,0.0005000095278392,0.00026101,53.9407868,0.021745688790552,0.00040314,BNT,Bittrex,
8496,1.92941632,0.0005000082393279999,0.00025915,70.0,0.028511699999999997,0.00040731,BNT,Bittrex,
8497,1.94335937,0.0005000069323073,0.00025729,3.56316109,0.001453413408611,0.0004079,BNT,Bittrex,
8498,1.95750541,0.0005000056068763001,0.00025543,297.876788,0.12173628571983999,0.00040868,BNT,Bittrex,
8499,1.97185889,0.0005000042587373,0.00025357,532.73218894,0.2184201974654,0.00041,BNT,Bittrex,
8500,45.0,0.011362500000000001,0.0002525,9.97827243,0.0041407834930014,0.00041498,BNT,Bittrex,
8501,258.3668855,0.06521180190020001,0.0002524,14.625,0.006069375,0.000415,BNT,Bittrex,
8502,1.98642443,0.0005000028932753,0.00025171,8.75,0.003637375,0.0004157,BNT,Bittrex,
8503,3.0,0.00075264,0.00025088,34.03670919,0.014295077492708102,0.00041999,BNT,Bittrex,
8504,2.00120675,0.0005000015064875,0.00024985,3.59955,0.001511811,0.00042,BNT,Bittrex,
8505,30.16633064,0.0074812499987200005,0.000248,9.72,0.0041138928,0.00042324,BNT,Bittrex,
8506,2.01621073,0.0005000000989327,0.00024799,549.92011772,0.233606066007456,0.0004248,BNT,Bittrex,
8507,2.0314414,0.000499998671782,0.00024613,69.2285297,0.029422125122499997,0.000425,BNT,Bittrex,
8508,2.04690392,0.0004999972205384,0.00024427,1.302,0.0005542614,0.0004257,BNT,Bittrex,
8509,2.06260364,0.0004999957483724,0.00024241,11.17568868,0.0047705662268316,0.00042687,BNT,Bittrex,
8510,2.07854606,0.0004999942547329999,0.00024055,4.40147652,0.0018794304740400003,0.000427,BNT,Bittrex,
8511,2.09473684,0.0004999927363396,0.00023869,5.0,0.002139,0.0004278,BNT,Bittrex,
8512,2.11118183,0.0004999911927989,0.00023683,377.79540607,0.16183999605226662,0.00042838,BNT,Bittrex,
8513,2.12788708,0.0004999896271876,0.00023497,1100.0,0.47157,0.0004287,BNT,Bittrex,
8514,2.1448588,0.000500009483456,0.00023312,20.0,0.008590200000000001,0.00042951,BNT,Bittrex,
8515,2.16210343,0.0005001161443933,0.00023131,43.54901852,0.0187260779636,0.00043,BNT,Bittrex,
8516,2.16210343,0.0005000080392218001,0.00023126,16.76290648,0.0072137491746032,0.00043034,BNT,Bittrex,
8517,2.1796276,0.0005000065714399999,0.0002294,4.0,0.0017292,0.0004323,BNT,Bittrex,
8518,14.23465404,0.0032489174380896002,0.00022824,20.02986394,0.0086591104799014,0.00043231,BNT,Bittrex,
8519,2.19743816,0.0005000050789264,0.00022754,23.0,0.01001719,0.00043553,BNT,Bittrex,
8520,2.21554219,0.0005000035614392,0.00022568,23.25575805,0.010197184789764,0.00043848,BNT,Bittrex,
8521,2.23394701,0.0005000020197782001,0.00022382,159.50053547,0.0700000000017189,0.00043887,BNT,Bittrex,
8522,2.25266017,0.0005000004513332,0.00022196,193.28193706,0.0848488375499694,0.00043899,BNT,Bittrex,
8523,22.60776937,0.0049875000007157,0.00022061,3340.45226077,1.46645854247803,0.000439,BNT,Bittrex,
8524,2.27168949,0.0004999988567490001,0.0002201,5.74654254,0.0025317542468478,0.00044057,BNT,Bittrex,
8525,2611.52702768,0.017836729599054402,6.83e-06,312.03566122,0.0021499257058058,6.89e-06,RVR,Bittrex,
8526,20541.00803975,0.13988426475069748,6.81e-06,1000.0,0.0069,6.9e-06,RVR,Bittrex,
8527,31821.13814444,0.21479268247497,6.75e-06,15792.82873964,0.10912844659091239,6.91e-06,RVR,Bittrex,
8528,529.59534359,0.0035694726157965997,6.74e-06,12739.44366085,0.088156950133082,6.92e-06,RVR,Bittrex,
8529,741.75726901,0.0049846088477471994,6.72e-06,35414.20118343,0.24612869822483852,6.95e-06,RVR,Bittrex,
8530,9427.45818854,0.0629754206994472,6.68e-06,73.79548758,0.0005173063679358,7.01e-06,RVR,Bittrex,
8531,76.43337099,0.0005098105845033,6.67e-06,1813.60578248,0.012749648650834399,7.03e-06,RVR,Bittrex,
8532,3878.60086625,0.0257926957605625,6.65e-06,367.92734802,0.0025975670770212,7.06e-06,RVR,Bittrex,
8533,1425.46948845,0.0094223533186545,6.61e-06,1125.85634314,0.0079823214728626,7.09e-06,RVR,Bittrex,
8534,93.72489512,0.0006176470588408,6.59e-06,1462.60997067,0.0103991568914637,7.11e-06,RVR,Bittrex,
8535,49964.47937903,0.3287662743140174,6.58e-06,2801.12044818,0.0200000000000052,7.14e-06,RVR,Bittrex,
8536,91.57683869,0.0005998282934195,6.55e-06,17222.26253687,0.12313917713862049,7.15e-06,RVR,Bittrex,
8537,14817.7992996,0.096760229426388,6.53e-06,12552.25083301,0.090376205997672,7.2e-06,RVR,Bittrex,
8538,20000.0,0.13040000000000002,6.52e-06,4830.67294726,0.035022378867635,7.25e-06,RVR,Bittrex,
8539,1532.25806451,0.0099749999999601,6.51e-06,727.08287744,0.005278621690214399,7.26e-06,RVR,Bittrex,
8540,15931.42853591,0.10355428548341498,6.5e-06,31157.48820845,0.22651493927543148,7.27e-06,RVR,Bittrex,
8541,92.33255107,0.0005992382564442999,6.49e-06,2746.35871364,0.0199934914352992,7.28e-06,RVR,Bittrex,
8542,77.56963001,0.0005026512024647999,6.48e-06,74876.06591431,0.5465952811744631,7.3e-06,RVR,Bittrex,
8543,8288.24271571,0.05362493037064369,6.47e-06,783.06010929,0.0057554918032815,7.35e-06,RVR,Bittrex,
8544,94.08731773,0.0005993362139401,6.37e-06,140.0,0.0010304,7.36e-06,RVR,Bittrex,
8545,45386.52784179,0.28865831707378437,6.36e-06,2121.4566185,0.0156987789769,7.4e-06,RVR,Bittrex,
8546,787.4015748,0.0049999999999800005,6.35e-06,4542.0,0.03370164,7.42e-06,RVR,Bittrex,
8547,1771.37473458,0.0112305158172372,6.34e-06,428.53965971,0.0031840496716453,7.43e-06,RVR,Bittrex,
8548,798.74668715,0.0050560665296595,6.33e-06,2541.2673881,0.018983267389106998,7.47e-06,RVR,Bittrex,
8549,100.0,0.00063,6.3e-06,2250.0,0.016875,7.5e-06,RVR,Bittrex,
8550,857.745022,0.00530944168618,6.19e-06,1702.18069572,0.012936573287472,7.6e-06,RVR,Bittrex,
8551,814.33224756,0.0050000000000184,6.14e-06,300.0,0.002289,7.63e-06,RVR,Bittrex,
8552,200.0,0.001222,6.11e-06,100.0,0.000765,7.65e-06,RVR,Bittrex,
8553,50781.24973864,0.3087499984109312,6.08e-06,28528.75703712,0.2185302789043392,7.66e-06,RVR,Bittrex,
8554,3000.0,0.01821,6.07e-06,71.46932952,0.0005510285305992001,7.71e-06,RVR,Bittrex,
8555,921.57720968,0.005575542118564,6.05e-06,32306.78700208,0.2507006671361408,7.76e-06,RVR,Bittrex,
8556,3280.28597391,0.0197145187031991,6.01e-06,76190.31250666,0.5919987281767483,7.77e-06,RVR,Bittrex,
8557,1031.25,0.0061875,6e-06,70072.31404959,0.5458633264463061,7.79e-06,RVR,Bittrex,
8558,990.69550041,0.0058550104074231,5.91e-06,49220.4879187,0.38391980576586,7.8e-06,RVR,Bittrex,
8559,858.09078382,0.0049940883618324,5.82e-06,1404.92957746,0.010972499999962599,7.81e-06,RVR,Bittrex,
8560,17211.70395869,0.0999999999999889,5.81e-06,11293.62140304,0.0883161193717728,7.82e-06,RVR,Bittrex,
8561,9213.24708621,0.053436833100018004,5.8e-06,38216.41026453,0.29999882057656047,7.85e-06,RVR,Bittrex,
8562,1065.60174556,0.0061485220718812,5.77e-06,149.91958599,0.0011783679458814,7.86e-06,RVR,Bittrex,
8563,89.15473554,0.0005099650872888,5.72e-06,20294.85850689,0.1599234850342932,7.88e-06,RVR,Bittrex,
8564,5906.81818182,0.03248750000001,5.5e-06,38180.40144575,0.30162517142142503,7.9e-06,RVR,Bittrex,
8565,25125.31191347,0.135676684332738,5.4e-06,300.0,0.002379,7.93e-06,RVR,Bittrex,
8566,393.99624765,0.0020999999999745,5.33e-06,9085.0,0.0721349,7.94e-06,RVR,Bittrex,
8567,100.0,0.00051,5.1e-06,3369.08572478,0.026784231512001,7.95e-06,RVR,Bittrex,
8568,300.0,0.001518,5.06e-06,4411.46809501,0.0352035153981798,7.98e-06,RVR,Bittrex,
8569,30000.0,0.1515,5.05e-06,29618.27800829,0.2366500412862371,7.99e-06,RVR,Bittrex,
8570,19841.26984127,0.10000000000000081,5.04e-06,6620.84072357,0.052966725788559994,8e-06,RVR,Bittrex,
8571,274.0859761,0.001375911600022,5.02e-06,65479.2180697,0.5303816663645701,8.1e-06,RVR,Bittrex,
8572,80598.18354,0.4029909177,5e-06,325.4943,0.0026397587730000002,8.11e-06,RVR,Bittrex,
8573,10500.0,0.050085,4.77e-06,10152.0,0.08243424,8.12e-06,RVR,Bittrex,
8574,110.0,0.0005038,4.58e-06,29939.82998833,0.2440096144048895,8.15e-06,RVR,Bittrex,
8575,110.0,0.0005016,4.56e-06,2848.66784564,0.0232451296204224,8.16e-06,RVR,Bittrex,
8576,250.0,0.0011374999999999998,4.55e-06,75.14978245,0.000614725220441,8.18e-06,RVR,Bittrex,
8577,400.0,0.0017839999999999998,4.46e-06,14331.89655172,0.11737823275858679,8.19e-06,RVR,Bittrex,
8578,23148.14814815,0.10000000000000801,4.32e-06,17207.50498753,0.141101540897746,8.2e-06,RVR,Bittrex,
8579,6234.375,0.024937499999999998,4e-06,6226.00427036,0.05136453523047001,8.25e-06,RVR,Bittrex,
8580,600.0,0.00219,3.65e-06,10930.49888298,0.09039522576224461,8.27e-06,RVR,Bittrex,
8581,161.2360917,0.000509506049772,3.16e-06,84.75241546,0.0007017500000087999,8.28e-06,RVR,Bittrex,
8582,31746.03174603,0.0999999999999945,3.15e-06,20223.14852867,0.16785213278796102,8.3e-06,RVR,Bittrex,
8583,64772.72727273,0.19950000000000842,3.08e-06,822.19314835,0.006840646994272,8.32e-06,RVR,Bittrex,
8584,300.0,0.000909,3.03e-06,10263.63787416,0.085701376249236,8.35e-06,RVR,Bittrex,
8585,15000.0,0.0438,2.92e-06,11483.20740368,0.09657377426494881,8.41e-06,RVR,Bittrex,
8586,1000.0,0.0029100000000000003,2.91e-06,44263.55484631,0.3735844029028564,8.44e-06,RVR,Bittrex,
8587,49261.08374384,0.0999999999999952,2.03e-06,388.98108821,0.0032985596280208,8.48e-06,RVR,Bittrex,
8588,300.0,0.0006060000000000001,2.02e-06,2288.66249822,0.0194307446098878,8.49e-06,RVR,Bittrex,
8589,1000.0,0.0011200000000000001,1.12e-06,63690.31950955,0.5413677158311749,8.5e-06,RVR,Bittrex,
8590,1000.0,0.0011099999999999999,1.11e-06,301.0,0.00256151,8.51e-06,RVR,Bittrex,
8591,95238.0952381,0.10000000000000499,1.05e-06,4558.67504503,0.0388399113836556,8.52e-06,RVR,Bittrex,
8592,136722.8505,0.09570599534999999,7e-07,9773.82404344,0.08366393381184639,8.56e-06,RVR,Bittrex,
8593,3836.53846153,0.0009974999999978,2.6e-07,18251.88448075,0.15641865000002747,8.57e-06,RVR,Bittrex,
8594,909090.90909091,0.1000000000000001,1.1e-07,30000.0,0.258,8.6e-06,RVR,Bittrex,
8595,29338.23529412,0.0020536764705884002,7e-08,13305.9302212,0.11469711850674401,8.62e-06,RVR,Bittrex,
8596,,,,29539.97815674,0.255520811055801,8.65e-06,RVR,Bittrex,
8597,,,,308.26140567,0.0026695437731022,8.66e-06,RVR,Bittrex,
8598,,,,11207.72791866,0.0978434647299018,8.73e-06,RVR,Bittrex,
8599,,,,2934.56015281,0.0256774013370875,8.75e-06,RVR,Bittrex,
8600,,,,60.0,0.0005268,8.78e-06,RVR,Bittrex,
8601,,,,85034.0136054,0.7474489795914661,8.79e-06,RVR,Bittrex,
8602,,,,61503.51809104,0.541230959201152,8.8e-06,RVR,Bittrex,
8603,,,,11023.67488141,0.0972288124540362,8.82e-06,RVR,Bittrex,
8604,,,,413.18285766,0.0036525364617144003,8.84e-06,RVR,Bittrex,
8605,,,,79.29378531,0.0007017499999935,8.85e-06,RVR,Bittrex,
8606,,,,219.3914956,0.001943808651016,8.86e-06,RVR,Bittrex,
8607,,,,8060.0,0.07157279999999999,8.88e-06,RVR,Bittrex,
8608,,,,34359.52906554,0.3054562133926506,8.89e-06,RVR,Bittrex,
8609,,,,80.00546512,0.000712048639568,8.9e-06,RVR,Bittrex,
8610,,,,48620.91268067,0.43321233198476966,8.91e-06,RVR,Bittrex,
8611,,,,22258.27341247,0.19854379883923237,8.92e-06,RVR,Bittrex,
8612,,,,2100.0,0.018753,8.93e-06,RVR,Bittrex,
8613,,,,1822.33997459,0.0163828363715641,8.99e-06,RVR,Bittrex,
8614,,,,93608.80208776,0.8424792187898401,9e-06,RVR,Bittrex,
8615,,,,1615.91210729,0.0146078454499016,9.04e-06,RVR,Bittrex,
8616,,,,42211.9802606,0.38412902037145996,9.1e-06,RVR,Bittrex,
8617,,,,13689.18589601,0.12484537537161121,9.12e-06,RVR,Bittrex,
8618,,,,10000.0,0.0918,9.18e-06,RVR,Bittrex,
8619,,,,5646.27723589,0.051945750570188,9.2e-06,RVR,Bittrex,
8620,,,,7097.91190708,0.06544274778327759,9.22e-06,RVR,Bittrex,
8621,,,,179.89477632,0.0016622277331968,9.24e-06,RVR,Bittrex,
8622,,,,33440.87055605,0.3093280526434625,9.25e-06,RVR,Bittrex,
8623,,,,25384.22798524,0.236073320262732,9.3e-06,RVR,Bittrex,
8624,,,,113.61633985,0.001058904287402,9.32e-06,RVR,Bittrex,
8625,58.83557893,0.024763306815847697,0.00042089,5.97600038,0.002536513361291,0.00042445,EMC,Bittrex,
8626,33.64127609,0.0140395137506397,0.00041733,2.61918902,0.0011117409714291998,0.00042446,EMC,Bittrex,
8627,5.94516616,0.0024733674775448003,0.00041603,1.309923,0.000556717275,0.000425,EMC,Bittrex,
8628,52.33782757,0.021730666007064,0.0004152,1.20881894,0.0005176404464868,0.00042822,EMC,Bittrex,
8629,24.23702986,0.0100375235462204,0.00041414,3.57284589,0.0015347874089673,0.00042957,EMC,Bittrex,
8630,10.0,0.004141,0.0004141,8.615115,0.0037171636690499998,0.00043147,EMC,Bittrex,
8631,62.17129905,0.025669285951764,0.00041288,21.92036182,0.009501819238115399,0.00043347,EMC,Bittrex,
8632,3.34145073,0.0013741381982052,0.00041124,113.5,0.049237435,0.00043381,EMC,Bittrex,
8633,65.10656537,0.026765309023607,0.0004111,22.81969018,0.009915839973915399,0.00043453,EMC,Bittrex,
8634,25.0,0.01025,0.00041,25.19163444,0.010958360981400002,0.000435,EMC,Bittrex,
8635,2368.93226406,0.96889329600054,0.000409,134.83490135,0.0587327346790465,0.00043559,EMC,Bittrex,
8636,635.1209035,0.259351620944225,0.00040835,0.00637987,2.7896619562000004e-06,0.00043726,EMC,Bittrex,
8637,47.78557862,0.0195127631736908,0.00040834,26.30443408,0.011512135575112,0.00043765,EMC,Bittrex,
8638,308.50812691,0.12587131577927999,0.000408,6.52293985,0.002863701052947,0.00043902,EMC,Bittrex,
8639,1.25202922,0.0005099890621826001,0.00040733,1.170662,0.00051509128,0.00044,EMC,Bittrex,
8640,960.11258508,0.3910154513996808,0.00040726,24.16071428,0.010655116604622799,0.00044101,EMC,Bittrex,
8641,3.0,0.00122106,0.00040702,94.93971328,0.0422472230124672,0.00044499,EMC,Bittrex,
8642,1000.0,0.40499999999999997,0.000405,3.11985237,0.0013883343046499999,0.000445,EMC,Bittrex,
8643,641.92767919,0.25935162094634384,0.00040402,130.0,0.057928,0.0004456,EMC,Bittrex,
8644,641.94356808,0.2593516209400008,0.00040401,35.09708101,0.015709453460075996,0.0004476,EMC,Bittrex,
8645,10.0,0.00404,0.000404,53.1719741,0.023806156244052,0.00044772,EMC,Bittrex,
8646,49.65651135,0.019949999999976,0.00040176,100.0,0.044773,0.00044773,EMC,Bittrex,
8647,655.95893529,0.26303953305129,0.000401,175.0,0.07859425,0.00044911,EMC,Bittrex,
8648,173.01736075,0.06933151679974,0.00040072,811.12859809,0.3643995226919325,0.00044925,EMC,Bittrex,
8649,12.4491426,0.004987499999838,0.00040063,156.01455172,0.070206548274,0.00045,EMC,Bittrex,
8650,10.0,0.004005,0.0004005,70.0,0.03157,0.000451,EMC,Bittrex,
8651,70.82506662,0.028330026648000002,0.0004,23.59883721,0.010654875000315001,0.0004515,EMC,Bittrex,
8652,12.52756063,0.0049999999986456,0.00039912,8.40969456,0.0037989954205344,0.00045174,EMC,Bittrex,
8653,1.25307727,0.0005000404845935,0.00039905,5.61696773,0.0025662802164824,0.00045688,EMC,Bittrex,
8654,385.17341459,0.1536957476238477,0.00039903,62.5972218,0.028671405501054,0.00045803,EMC,Bittrex,
8655,10.0,0.003939,0.0003939,4.98987363,0.0022894538189166,0.00045882,EMC,Bittrex,
8656,3.76426639,0.0014693813853365,0.00039035,396.90354727,0.1825756317442,0.00046,EMC,Bittrex,
8657,131.558172,0.05135241685848,0.00039034,1616.60119747,0.7446550095906062,0.00046063,EMC,Bittrex,
8658,17.765772,0.006934513784759999,0.00039033,20.0,0.0092284,0.00046142,EMC,Bittrex,
8659,12.77797704,0.0049874999982528,0.00039032,4.54390549,0.002097012383635,0.0004615,EMC,Bittrex,
8660,26.28272519,0.0102499999968481,0.00038999,51.4804291,0.023767484506888002,0.00046168,EMC,Bittrex,
8661,4.48193793,0.0017349581727029999,0.0003871,23.06249999,0.0106551056203799,0.00046201,EMC,Bittrex,
8662,12.91792021,0.0049997518380784,0.00038704,66.37433127,0.0307492364474529,0.00046327,EMC,Bittrex,
8663,404.462231,0.15572200355730997,0.00038501,2.46613041,0.00114428451024,0.000464,EMC,Bittrex,
8664,23.1581045,0.0089158702325,0.000385,1.08865356,0.0005062239054000001,0.000465,EMC,Bittrex,
8665,8.69665636,0.0033481257320364002,0.00038499,3.25039817,0.001512735308318,0.0004654,EMC,Bittrex,
8666,24.9801203,0.009616846713093999,0.00038498,10.20271845,0.004775892506445,0.0004681,EMC,Bittrex,
8667,50.0,0.019248499999999998,0.00038497,17.92860908,0.0083991947817984,0.00046848,EMC,Bittrex,
8668,26.02811036,0.010000000000312,0.0003842,136.75137416,0.0642731458552,0.00047,EMC,Bittrex,
8669,10.0,0.0038380000000000003,0.0003838,22.54999999,0.010654874995275,0.0004725,EMC,Bittrex,
8670,55.10906106,0.0211470000005538,0.00038373,20.0,0.0095,0.000475,EMC,Bittrex,
8671,25.0,0.009575,0.000383,11.14454475,0.005304803301,0.000476,EMC,Bittrex,
8672,219.90804598,0.0840092717252796,0.00038202,3.76019012,0.0017949643556832,0.00047736,EMC,Bittrex,
8673,10.0,0.0038079999999999998,0.0003808,100.0,0.047894,0.00047894,EMC,Bittrex,
8674,13.11499119,0.0049874999996451,0.00038029,50.0,0.024,0.00048,EMC,Bittrex,
8675,15.0,0.0057,0.00038,21.45520818,0.010319955134579999,0.000481,EMC,Bittrex,
8676,7.0,0.00264985,0.00037855,22.06026218,0.010654886030318198,0.00048299,EMC,Bittrex,
8677,10.0,0.00375,0.000375,50.0,0.024315,0.0004863,EMC,Bittrex,
8678,10.0,0.003737,0.0003737,54.0,0.026399520000000003,0.00048888,EMC,Bittrex,
8679,27.00658961,0.0100000000007908,0.00037028,2.26369214,0.0011082810348226,0.00048959,EMC,Bittrex,
8680,13.47353918,0.0049874999982606,0.00037017,152.885856,0.07491254058144,0.00048999,EMC,Bittrex,
8681,155.80110271,0.0576464080027,0.00037,104.5972218,0.051425224097970006,0.00049165,EMC,Bittrex,
8682,15.0,0.0055107,0.00036738,49.45083367,0.0243609641908521,0.00049263,EMC,Bittrex,
8683,13.7037929,0.004999691801636,0.00036484,6.72785516,0.0033181108863604,0.00049319,EMC,Bittrex,
8684,10.0,0.003636,0.0003636,299.2000002,0.14802920009895,0.00049475,EMC,Bittrex,
8685,20.62029712,0.0074812499981072,0.00036281,100.0,0.049492999999999995,0.00049493,EMC,Bittrex,
8686,6.08721252,0.0021920661005772,0.00036011,8.827917,0.004378646832,0.000496,EMC,Bittrex,
8687,7.83246132,0.0028198427244264003,0.00036002,482.27345092,0.2396754369037124,0.00049697,EMC,Bittrex,
8688,250.0,0.09000000000000001,0.00036,100.0,0.049708,0.00049708,EMC,Bittrex,
8689,14.44565127,0.0051870000015189,0.00035907,5.0,0.0024858999999999997,0.00049718,EMC,Bittrex,
8690,3.06839166,0.0010858731245574,0.00035389,3.03953177,0.0015114679632679,0.00049727,EMC,Bittrex,
8691,78.0,0.027436500000000003,0.00035175,12.7150842,0.006328043104656,0.00049768,EMC,Bittrex,
8692,70.0,0.02457,0.000351,4.83550988,0.0024080839202399998,0.000498,EMC,Bittrex,
8693,373.72991429,0.1308054700015,0.00035,55.3519478,0.027620621952199997,0.000499,EMC,Bittrex,
8694,7.0,0.002387,0.000341,172.0,0.0859054,0.00049945,EMC,Bittrex,
8695,8.37983868,0.0028504859253888,0.00034016,142.0,0.07099857999999999,0.00049999,EMC,Bittrex,
8696,1.46648961,0.000498753116361,0.0003401,2138.79972271,1.069399861355,0.0005,EMC,Bittrex,
8697,2.93382353,0.0009975000002,0.00034,50.0,0.025050000000000003,0.000501,EMC,Bittrex,
8698,5.88599752,0.0019949999994288,0.00033894,31.35416667,0.01580250000168,0.000504,EMC,Bittrex,
8699,15.39492774,0.0050974145239914,0.00033111,151.09138438,0.07629359454268099,0.00050495,EMC,Bittrex,
8700,1827.94710318,0.6032225440494,0.00033,212.15389691,0.10713771793955,0.000505,EMC,Bittrex,
8701,25.0,0.008125,0.000325,5.52107948,0.0028006779878196,0.00050727,EMC,Bittrex,
8702,10.0,0.00321,0.000321,3.2000002,0.0016304001018999999,0.0005095,EMC,Bittrex,
8703,7.89612201,0.0025278645002814,0.00032014,368.364117,0.18786569967000002,0.00051,EMC,Bittrex,
8704,15.64798297,0.0049999999984041,0.00031953,3.80506366,0.0019500190244768002,0.00051248,EMC,Bittrex,
8705,3.41176225,0.0010871239233400001,0.00031864,17.06,0.0087957948,0.00051558,EMC,Bittrex,
8706,64.12110693,0.0199499999991309,0.00031113,200.0,0.10395,0.00051975,EMC,Bittrex,
8707,24.35144196,0.007481249998951199,0.00030722,106.90677868,0.0555915249136,0.00052,EMC,Bittrex,
8708,7.0,0.00213472,0.00030496,1.18,0.0006136118,0.00052001,EMC,Bittrex,
8709,33.11313239,0.009975000001163598,0.00030124,100.0,0.0521,0.000521,EMC,Bittrex,
8710,10.0,0.00301,0.000301,45.7087034,0.023859486087765995,0.00052199,EMC,Bittrex,
8711,3.64174197,0.0010848020980236,0.00029788,300.0,0.1566,0.000522,EMC,Bittrex,
8712,50.0,0.0145,0.00029,300.0,0.1569,0.000523,EMC,Bittrex,
8713,2.08868083,0.0005848724060166001,0.00028002,300.0,0.1572,0.000524,EMC,Bittrex,
8714,50.0,0.013999999999999999,0.00028,3.2000003,0.001677600157275,0.00052425,EMC,Bittrex,
8715,7.19385547,0.0019949999989404,0.00027732,1040.0,0.5459999999999999,0.000525,EMC,Bittrex,
8716,7.0,0.00192472,0.00027496,145.79166541,0.07657853017325661,0.00052526,EMC,Bittrex,
8717,10.0,0.00253,0.000253,300.0,0.1578,0.000526,EMC,Bittrex,
8718,43.86894291,0.0109725000006492,0.00025012,2.10266912,0.0011061931973407998,0.00052609,EMC,Bittrex,
8719,100.0,0.024699,0.00024699,0.95966388,0.0005057236714824001,0.00052698,EMC,Bittrex,
8720,64.0,0.01579392,0.00024678,300.0,0.15810000000000002,0.000527,EMC,Bittrex,
8721,7.0,0.00171472,0.00024496,6.54074733,0.0034587471881039997,0.0005288,EMC,Bittrex,
8722,9.57352802,0.0021169942510625996,0.00022113,467.01942327,0.2475202943331,0.00053,EMC,Bittrex,
