coin,exchange,unix_timestamp,open,high,low,close,volumeto,volumefrom,time
BTC,Bitfinex,1474223400.0,611.91,640.0,595.36,609.76,42413135.27,68776.84,18-09-2016 18:30
BTC,Bitfinex,1475433000.0,610.0,618.0,575.0,612.43,23324156.880000006,38607.6,02-10-2016 18:30
BTC,Bitfinex,1476642600.0,612.43,646.86,609.63,639.94,37784303.71,59968.53,16-10-2016 18:30
BTC,Bitfinex,1477852200.0,639.94,724.0,627.84,701.9,80866289.71000001,119947.90000000001,30-10-2016 18:30
BTC,Bitfinex,1479061800.0,701.6,753.65,676.0,705.01,102173670.47999999,142484.8,13-11-2016 18:30
BTC,Bitfinex,1480271400.0,705.01,763.85,705.01,731.74,80952408.38999999,109838.88999999998,27-11-2016 18:30
BTC,Bitfinex,1481481000.0,731.99,785.0,728.68,778.0,71380001.74,93955.36,11-12-2016 18:30
BTC,Bitfinex,1482690600.0,778.0,920.0,762.89,907.71,95850248.76,112823.15,25-12-2016 18:30
BTC,Bitfinex,1483900200.0,905.68,1166.0,815.0,906.25,342839047.2,350496.00999999995,08-01-2017 18:30
BTC,Bitfinex,1485109800.0,902.01,939.8,740.2,919.0,180516328.39,211716.47999999995,22-01-2017 18:30
BTC,Bitfinex,1486319400.0,894.29,1040.0,884.2,1023.0,119931637.11999999,124532.19000000002,05-02-2017 18:30
BTC,Bitfinex,1487529000.0,1022.3,1110.0,936.34,1091.2,161773180.34,159106.41,19-02-2017 18:30
BTC,Bitfinex,1488738600.0,1091.2,1294.9,1085.0,1279.2,243171915.0,203098.21,05-03-2017 18:30
BTC,Bitfinex,1489948200.0,1279.2,1338.7,935.11,1040.5,543394358.85,480329.7,19-03-2017 18:30
BTC,Bitfinex,1491157800.0,1040.5,1159.9,888.2,1150.1,428631723.88000005,415615.24,02-04-2017 18:30
BTC,Bitfinex,1492367400.0,1150.1,1247.0,1111.2,1240.0,257284284.07999998,216432.44999999998,16-04-2017 18:30
BTC,Bitfinex,1493577000.0,1240.0,1560.0,1237.0,1533.0,217512328.51999998,158982.25,30-04-2017 18:30
BTC,Bitfinex,1494786600.0,1533.0,1908.1,1473.0,1772.0,480762507.37999994,284312.68,14-05-2017 18:30
BTC,Bitfinex,1495996200.0,1772.0,2690.0,1728.0,2207.4,839653306.6099999,393256.52,28-05-2017 18:30
BTC,Bitfinex,1497205800.0,2207.4,3003.0,2000.0,2569.6,737225425.9399999,286442.86,11-06-2017 18:30
BTC,Bitfinex,1498415400.0,2569.6,2780.0,2046.0,2393.6,810772040.05,325276.73000000004,25-06-2017 18:30
BTC,Bitfinex,1499625000.0,2393.6,2628.6,2207.8,2318.3,550038885.0699999,223922.65000000002,09-07-2017 18:30
BTC,Bitfinex,1500834600.0,2318.3,2917.0,1826.2,2769.7,1307206198.41,545618.8500000001,23-07-2017 18:30
BTC,Bitfinex,1502044200.0,2769.7,3440.0,2404.0,3396.0,1232793298.76,441635.52,06-08-2017 18:30
BTC,Bitfinex,1503253800.0,3396.0,4492.3,3235.1,3998.2,1984105044.5899997,500861.88000000006,20-08-2017 18:30
BTC,Bitfinex,1504463400.0,3998.2,4970.0,3599.0,4205.0,1870082848.96,428529.64,03-09-2017 18:30
BTC,Bitfinex,1505673000.0,4205.0,4694.9,2980.4,4084.4,3371466491.5,874781.77,17-09-2017 18:30
BTC,Bitfinex,1506882600.0,4084.4,4482.0,3490.0,4400.2,2017870786.3800004,507397.76999999996,01-10-2017 18:30
BTC,Bitfinex,1508092200.0,4400.2,5877.0,4133.0,5764.8,2857520409.33,565667.4500000001,15-10-2017 18:30
BTC,Bitfinex,1509301800.0,5764.8,6345.0,5114.0,6130.0,3815261338.7,660016.44,29-10-2017 18:30
BTC,Bitfinex,1510511400.0,6130.0,7899.9,5400.2,6466.7,5147156766.0,740432.4500000001,12-11-2017 18:30
BTC,Bitfinex,1511721000.0,6466.7,9767.2,6301.0,9723.6,2119266368.07,268620.64999999997,26-11-2017 18:30
BTC,Bitfinex,1512930600.0,9723.6,17450.0,8901.0,16753.0,7276865316.599999,543721.48,10-12-2017 18:30
BTC,Bitfinex,1514140200.0,16753.0,19891.0,10700.0,13633.0,14089837871.3,893894.53,24-12-2017 18:30
BTC,Bitfinex,1515349800.0,13633.0,17252.0,11651.0,14906.0,9968296129.400002,681403.2999999999,07-01-2018 18:30
BTC,Bitfinex,1516559400.0,14906.0,15355.0,9231.1,10779.0,10415308230.500002,853294.58,21-01-2018 18:30
BTC,Bitfinex,1517769000.0,10779.0,12190.0,6651.0,6947.2,7920842139.2,828026.9299999999,04-02-2018 18:30
BTC,Bitfinex,1518978600.0,6947.2,11250.0,6000.0,11172.0,8302294694.0,961181.7699999999,18-02-2018 18:30
BTC,Bitfinex,1520188200.0,11172.0,11788.0,9280.4,11402.0,6428693585.4,608386.92,04-03-2018 18:30
BTC,Bitfinex,1521397800.0,11402.0,11411.0,7240.0,8600.2,8119638630.400001,915282.69,18-03-2018 18:30
BTC,Bitfinex,1522607400.0,8600.2,9177.5,6425.1,7053.3,5767643378.700001,740904.23,01-04-2018 18:30
BTC,Bitfinex,1523817000.0,7053.3,8458.8,6500.2,8056.2,4435362357.599999,608804.0500000002,15-04-2018 18:30
BTC,Bitfinex,1525026600.0,8056.2,9767.4,7823.0,9240.6,4484109284.999999,503737.64,29-04-2018 18:30
BTC,Bitfinex,1526236200.0,9240.6,9990.0,8204.41,8670.8,3658514818.700001,402195.36999999994,13-05-2018 18:30
BTC,Bitfinex,1527445800.0,8670.8,8855.7,7062.3,7097.9,2609033713.4000006,330074.35,27-05-2018 18:30
BTC,Bitfinex,1528655400.0,7097.9,7779.0,6629.7,6873.3,1992757665.76,270923.17,10-06-2018 18:30
BTC,Bitfinex,1529865000.0,6873.3,6873.4,5755.0,6246.6,2301984190.4700003,360792.14,24-06-2018 18:30
BTC,Bitfinex,1531074600.0,6246.6,6837.0,5780.0,6666.9,1693219003.49,264902.6,08-07-2018 18:30
BTC,Bitfinex,1532284200.0,6666.9,7812.9,6079.9,7718.9,2397407799.0899997,342640.18,22-07-2018 18:30
BTC,Bitfinex,1533493800.0,7718.9,8502.6,7440.2,7660.2,2391130404.42,298019.75,05-08-2018 18:30
