coin,exchange,unix_timestamp,open,high,low,close,volumeto,volumefrom,time
BTC,Bitfinex,1438972200.0,289.15,291.0,260.62,261.13,40264364.82000001,144135.68999999997,07-08-2015 18:30
BTC,Bitfinex,1439836200.0,261.13,273.75,246.27,246.3,46151780.95,176572.91,17-08-2015 18:30
BTC,Bitfinex,1440700200.0,246.3,255.08,162.0,232.92,83429650.27,375787.68999999994,27-08-2015 18:30
BTC,Bitfinex,1441564200.0,232.92,248.48,225.2,240.34,24795716.450000003,106375.98000000001,06-09-2015 18:30
BTC,Bitfinex,1442428200.0,240.34,247.68,227.33,233.51,25440760.320000004,107423.70999999999,16-09-2015 18:30
BTC,Bitfinex,1443292200.0,233.51,237.7,224.25,233.54,19187738.99,82592.21,26-09-2015 18:30
BTC,Bitfinex,1444156200.0,233.42,249.01,233.4,244.11,19758052.919999998,82000.93,06-10-2015 18:30
BTC,Bitfinex,1445020200.0,244.03,275.19,242.62,271.32,31567442.68,122142.89,16-10-2015 18:30
BTC,Bitfinex,1445884200.0,274.47,298.86,262.35,295.59,52075863.4,185926.3,26-10-2015 18:30
BTC,Bitfinex,1446748200.0,296.7,504.0,295.79,370.66,376176825.78999996,971941.2899999999,05-11-2015 18:30
BTC,Bitfinex,1447612200.0,370.66,392.23,300.28,331.79,155850051.85000002,456180.43,15-11-2015 18:30
BTC,Bitfinex,1448476200.0,332.0,369.9,309.46,356.29,74406522.16,222328.72999999998,25-11-2015 18:30
BTC,Bitfinex,1449340200.0,351.79,407.57,346.13,397.86,125811810.77,338872.20999999996,05-12-2015 18:30
BTC,Bitfinex,1450204200.0,387.5,475.04,384.53,454.87,201608716.83999997,464688.34,15-12-2015 18:30
BTC,Bitfinex,1451068200.0,454.71,467.0,405.5,416.51,140444623.24,318345.82,25-12-2015 18:30
BTC,Bitfinex,1451932200.0,414.56,436.49,407.0,431.12,74355757.47000001,174542.26,04-01-2016 18:30
BTC,Bitfinex,1452796200.0,431.18,465.0,365.51,375.0,127318368.78,298648.85,14-01-2016 18:30
BTC,Bitfinex,1453660200.0,367.0,428.0,352.5,392.55,139041241.4,354576.4100000001,24-01-2016 18:30
BTC,Bitfinex,1454524200.0,392.44,398.0,360.03,392.57,79684013.76,210954.84999999998,03-02-2016 18:30
BTC,Bitfinex,1455388200.0,387.99,407.25,365.0,406.5,73477080.95,192479.3,13-02-2016 18:30
BTC,Bitfinex,1456252200.0,409.82,451.6,395.23,424.61,113669642.80000001,267822.2,23-02-2016 18:30
BTC,Bitfinex,1457116200.0,427.18,445.0,389.0,397.42,84104954.72,199569.48,04-03-2016 18:30
BTC,Bitfinex,1457980200.0,396.63,423.6,392.01,415.41,51088709.19,123981.12,14-03-2016 18:30
BTC,Bitfinex,1458844200.0,416.2,420.6,403.01,416.16,35731783.839999996,86484.34,24-03-2016 18:30
BTC,Bitfinex,1459708200.0,416.16,431.0,406.51,420.54,40153591.29000001,95795.45999999999,03-04-2016 18:30
BTC,Bitfinex,1460572200.0,420.01,430.0,412.0,425.81,30330047.729999997,71764.91,13-04-2016 18:30
BTC,Bitfinex,1461436200.0,426.01,464.99,426.01,463.93,59552340.41000001,134559.86000000002,23-04-2016 18:30
BTC,Bitfinex,1462300200.0,463.22,471.99,435.0,447.09,81046301.66,179079.03,03-05-2016 18:30
BTC,Bitfinex,1463164200.0,447.25,466.0,445.01,455.68,56097648.09,123204.18000000001,13-05-2016 18:30
BTC,Bitfinex,1464028200.0,455.79,460.67,435.1,445.14,41979864.93000001,94016.87000000001,23-05-2016 18:30
BTC,Bitfinex,1464892200.0,445.84,579.94,442.5,569.1,210537397.71,405436.6699999999,02-06-2016 18:30
BTC,Bitfinex,1465756200.0,570.0,719.0,560.1,702.68,267357469.4,426858.12999999995,12-06-2016 18:30
BTC,Bitfinex,1466620200.0,700.21,789.78,555.56,628.03,523885802.89,758592.97,22-06-2016 18:30
BTC,Bitfinex,1467484200.0,627.5,706.0,614.33,664.58,292922358.76,444808.61,02-07-2016 18:30
BTC,Bitfinex,1468348200.0,659.93,682.9,610.1,663.0,178306402.94,273616.0300000001,12-07-2016 18:30
BTC,Bitfinex,1469212200.0,656.64,689.96,639.41,655.51,93731222.18,140957.5,22-07-2016 18:30
BTC,Bitfinex,1470076200.0,655.77,664.15,595.0,604.1,109687847.80999999,172721.04,01-08-2016 18:30
BTC,Bitfinex,1470940200.0,604.1,609.29,584.0,584.5,18170452.13,30645.100000000002,11-08-2016 18:30
BTC,Bitfinex,1471804200.0,585.6,590.02,562.99,588.79,29392921.53,51012.590000000004,21-08-2016 18:30
BTC,Bitfinex,1472668200.0,587.61,590.69,567.23,572.1,18139429.03,31390.82,31-08-2016 18:30
BTC,Bitfinex,1473532200.0,571.76,636.16,570.61,610.51,34882862.669999994,57060.63,10-09-2016 18:30
BTC,Bitfinex,1474396200.0,611.52,640.0,595.01,597.76,26658204.790000003,43669.21,20-09-2016 18:30
BTC,Bitfinex,1475260200.0,597.39,616.87,595.92,614.08,13283648.79,21966.500000000004,30-09-2016 18:30
BTC,Bitfinex,1476124200.0,614.08,646.86,575.0,643.66,26963107.07,43544.64,10-10-2016 18:30
BTC,Bitfinex,1476988200.0,643.17,645.8,627.84,636.15,31894134.499999996,49968.24,20-10-2016 18:30
BTC,Bitfinex,1477852200.0,635.91,724.0,635.06,701.9,64736567.31999999,94569.8,30-10-2016 18:30
BTC,Bitfinex,1478716200.0,701.6,753.65,676.0,714.87,84395750.42999999,117238.81000000001,09-11-2016 18:30
BTC,Bitfinex,1479580200.0,714.87,763.85,687.6,729.79,66379828.62,91174.54999999999,19-11-2016 18:30
BTC,Bitfinex,1480444200.0,729.99,753.91,720.0,740.0,40437978.86,54914.92,29-11-2016 18:30
BTC,Bitfinex,1481308200.0,740.0,779.21,739.2,773.35,55343305.40999999,72675.11,09-12-2016 18:30
BTC,Bitfinex,1482172200.0,773.71,802.0,761.84,801.42,33405424.37,42715.14,19-12-2016 18:30
BTC,Bitfinex,1483036200.0,796.27,983.0,796.27,960.04,132254221.88,145102.37,29-12-2016 18:30
BTC,Bitfinex,1483900200.0,960.25,1166.0,815.0,906.25,280978866.99999994,285777.30999999994,08-01-2017 18:30
BTC,Bitfinex,1484764200.0,902.01,923.66,740.2,899.97,143997901.95,171778.32999999996,18-01-2017 18:30
BTC,Bitfinex,1485628200.0,901.7,939.8,883.06,912.99,74689092.63000001,82077.16999999998,28-01-2017 18:30
BTC,Bitfinex,1486492200.0,911.01,1068.2,910.01,1055.0,111786391.35,111133.13000000002,07-02-2017 18:30
BTC,Bitfinex,1487356200.0,1053.4,1078.0,936.34,1059.8,118541380.91,117959.93,17-02-2017 18:30
BTC,Bitfinex,1488220200.0,1059.8,1222.4,1040.1,1189.1,156230001.16,135673.5,27-02-2017 18:30
BTC,Bitfinex,1489084200.0,1189.1,1338.7,958.5,1115.4,266418191.83999997,219270.68,09-03-2017 18:30
BTC,Bitfinex,1489948200.0,1115.4,1263.9,935.11,1040.5,377124459.85999995,340890.24999999994,19-03-2017 18:30
BTC,Bitfinex,1490812200.0,1040.5,1122.3,888.2,1041.2,324068081.13,320530.07,29-03-2017 18:30
BTC,Bitfinex,1491676200.0,1041.2,1226.9,1035.0,1215.9,248633478.99,218266.93,08-04-2017 18:30
BTC,Bitfinex,1492540200.0,1215.9,1274.8,1163.3,1260.5,143069540.32,116931.57000000002,18-04-2017 18:30
BTC,Bitfinex,1493404200.0,1260.5,1449.7,1259.9,1423.6,142181010.43,104510.45,28-04-2017 18:30
BTC,Bitfinex,1494268200.0,1423.6,1815.0,1400.1,1760.0,333268672.52,207394.96,08-05-2017 18:30
BTC,Bitfinex,1495132200.0,1760.0,2000.0,1666.0,1966.5,309259699.34999996,169243.33,18-05-2017 18:30
BTC,Bitfinex,1495996200.0,1966.5,2690.0,1810.0,2207.4,723363667.73,331721.83,28-05-2017 18:30
BTC,Bitfinex,1496860200.0,2207.4,2899.7,2000.0,2781.5,483554694.71,193585.05,07-06-2017 18:30
BTC,Bitfinex,1497724200.0,2781.5,3003.0,2046.0,2491.4,673551102.5899999,265249.02,17-06-2017 18:30
BTC,Bitfinex,1498588200.0,2491.4,2780.0,2207.8,2518.2,523741549.48,208114.73000000004,27-06-2017 18:30
BTC,Bitfinex,1499452200.0,2518.2,2628.6,2291.0,2542.0,331073146.88,132889.21,07-07-2017 18:30
BTC,Bitfinex,1500316200.0,2542.0,2555.7,1826.2,2302.8,688548921.08,315615.86,17-07-2017 18:30
BTC,Bitfinex,1501180200.0,2302.8,2917.0,2213.9,2784.8,1126435195.18,427607.94000000006,27-07-2017 18:30
BTC,Bitfinex,1502044200.0,2784.8,3440.0,2582.9,3396.0,811131238.31,279834.8,06-08-2017 18:30
BTC,Bitfinex,1502908200.0,3396.0,4492.3,3235.1,4263.0,1411572858.6899998,361036.41000000003,16-08-2017 18:30
BTC,Bitfinex,1503772200.0,4263.0,4464.2,3599.0,4332.8,1247451452.3500001,303671.75000000006,26-08-2017 18:30
BTC,Bitfinex,1504636200.0,4332.8,4970.0,3900.1,4595.8,1611235625.71,361159.12,05-09-2017 18:30
BTC,Bitfinex,1505500200.0,4595.8,4694.9,2980.4,3681.5,2588536577.7999997,682612.25,15-09-2017 18:30
BTC,Bitfinex,1506364200.0,3681.5,4119.0,3465.1,3881.5,1483069694.08,389790.02,25-09-2017 18:30
BTC,Bitfinex,1507228200.0,3881.5,4482.0,3876.7,4370.0,1356455042.4,319187.05000000005,05-10-2017 18:30
BTC,Bitfinex,1508092200.0,4370.0,5877.0,4309.0,5764.8,2402724329.73,459781.91,15-10-2017 18:30
BTC,Bitfinex,1508956200.0,5764.8,6199.9,5114.0,5890.0,2900319945.4,505911.02999999997,25-10-2017 18:30
BTC,Bitfinex,1509820200.0,5890.0,7598.0,5632.0,7366.7,3280876066.2,493748.64999999997,04-11-2017 18:30
BTC,Bitfinex,1510684200.0,7366.7,7899.9,5400.2,7265.84,3127951154.4000006,451847.00000000006,14-11-2017 18:30
BTC,Bitfinex,1511548200.0,7265.84,8770.0,7091.0,8753.4,1573848884.6,196870.4,24-11-2017 18:30
BTC,Bitfinex,1512412200.0,8753.4,11932.0,8753.0,11592.0,2023436608.9699998,192097.52,04-12-2017 18:30
BTC,Bitfinex,1513276200.0,11592.0,18111.0,11590.0,17569.0,8773360817.400002,569817.2,14-12-2017 18:30
BTC,Bitfinex,1514140200.0,17569.0,19891.0,10700.0,13633.0,10768594183.7,696393.75,24-12-2017 18:30
BTC,Bitfinex,1515004200.0,13633.0,16494.0,11651.0,15159.0,7249571035.400001,509932.57999999996,03-01-2018 18:30
BTC,Bitfinex,1515868200.0,15159.0,17252.0,12646.0,13558.0,6473458087.099999,440986.76,13-01-2018 18:30
BTC,Bitfinex,1516732200.0,13558.0,14356.0,9231.1,11391.0,7806436907.099999,689803.3500000001,23-01-2018 18:30
BTC,Bitfinex,1517596200.0,11391.0,12190.0,7960.0,9225.0,5238012104.2,524789.86,02-02-2018 18:30
BTC,Bitfinex,1518460200.0,9225.0,9410.0,6000.0,8511.6,6533161689.299999,834506.51,12-02-2018 18:30
BTC,Bitfinex,1519324200.0,8511.6,11788.0,8511.6,10144.0,6039893708.099999,582341.2200000001,22-02-2018 18:30
BTC,Bitfinex,1520188200.0,10144.0,11700.0,9280.4,11402.0,3694901247.3,349933.22000000003,04-03-2018 18:30
BTC,Bitfinex,1521052200.0,11402.0,11411.0,7665.1,8250.0,6048880038.700001,658482.59,14-03-2018 18:30
BTC,Bitfinex,1521916200.0,8250.0,9177.5,7240.0,8445.0,4327920058.5,516032.9699999999,24-03-2018 18:30
BTC,Bitfinex,1522780200.0,8445.0,8499.1,6425.1,6785.9,4207372011.0999994,578743.58,03-04-2018 18:30
BTC,Bitfinex,1523644200.0,6785.9,8240.0,6500.2,8003.0,3240184701.6,450599.3700000001,13-04-2018 18:30
BTC,Bitfinex,1524508200.0,8003.0,9745.0,7823.0,9646.8,2900980846.1,338215.45999999996,23-04-2018 18:30
BTC,Bitfinex,1525372200.0,9646.8,9875.0,8652.2,9703.0,3049329866.1,330258.11,03-05-2018 18:30
BTC,Bitfinex,1526236200.0,9703.0,9990.0,8204.41,8670.8,2690600948.3,298591.9,13-05-2018 18:30
BTC,Bitfinex,1527100200.0,8670.8,8855.7,7260.0,7576.7,2008916083.8000004,248488.42,23-05-2018 18:30
BTC,Bitfinex,1527964200.0,7576.7,7779.0,7040.0,7718.0,1474426726.7000003,198505.03000000003,02-06-2018 18:30
BTC,Bitfinex,1528828200.0,7718.0,7764.0,6107.88,6295.1,1593162260.66,227257.22999999998,12-06-2018 18:30
BTC,Bitfinex,1529692200.0,6295.1,6848.2,5910.8,6151.93,1392449046.65,215817.15,22-06-2018 18:30
BTC,Bitfinex,1530556200.0,6151.93,6681.2,5755.0,6509.0,1453031062.76,234736.83999999997,02-07-2018 18:30
BTC,Bitfinex,1531420200.0,6509.0,6837.0,6079.9,6220.0,1216868319.3999999,187691.73000000004,12-07-2018 18:30
BTC,Bitfinex,1532284200.0,6220.0,7812.9,6179.2,7718.9,1855548872.2400002,256836.04,22-07-2018 18:30
BTC,Bitfinex,1533148200.0,7718.9,8502.6,7440.2,7535.2,2491632691.36,311314.95,01-08-2018 18:30
BTC,Bitfinex,1534012200.0,7535.2,7535.2,6890.0,6980.2,467230903.25999993,64442.53999999999,11-08-2018 18:30
