coin,exchange,unix_timestamp,open,high,low,close,volumeto,volumefrom,time
BTC,Bitfinex,1530066600.0,6060.2,6129.0,6060.2,6076.1,16139486.86,2653.1400000000003,27-06-2018 02:30
BTC,Bitfinex,1530081000.0,6076.1,6134.0,6057.0,6094.8,11775991.27,1932.14,27-06-2018 06:30
BTC,Bitfinex,1530095400.0,6094.8,6173.5,5984.9,6130.1,33382942.369999997,5492.0,27-06-2018 10:30
BTC,Bitfinex,1530109800.0,6130.1,6164.0,6111.4,6127.3,17491692.07,2852.5099999999998,27-06-2018 14:30
BTC,Bitfinex,1530124200.0,6127.3,6192.7,6115.2,6141.6,12201149.940000001,1983.35,27-06-2018 18:30
BTC,Bitfinex,1530138600.0,6141.6,6147.7,6072.7,6107.0,8199366.34,1341.8600000000001,27-06-2018 22:30
BTC,Bitfinex,1530153000.0,6107.0,6132.85,6100.0,6119.2,10463523.53,1711.79,28-06-2018 02:30
BTC,Bitfinex,1530167400.0,6119.2,6127.6,6080.7,6106.69,6818150.04,1116.8000000000002,28-06-2018 06:30
BTC,Bitfinex,1530181800.0,6106.69,6130.6,6064.4,6102.3,14510937.809999999,2378.59,28-06-2018 10:30
BTC,Bitfinex,1530196200.0,6102.3,6113.8,6026.6,6049.94,18504552.47,3047.98,28-06-2018 14:30
BTC,Bitfinex,1530210600.0,6049.94,6049.94,5822.3,5885.5,52317262.46,8837.5,28-06-2018 18:30
BTC,Bitfinex,1530225000.0,5885.5,5902.44,5844.3,5854.7,26257474.65,4480.78,28-06-2018 22:30
BTC,Bitfinex,1530239400.0,5854.7,5960.0,5780.0,5895.6,32422519.889999997,5514.68,29-06-2018 02:30
BTC,Bitfinex,1530253800.0,5895.6,5921.3,5841.6,5865.4,16166741.91,2748.49,29-06-2018 06:30
BTC,Bitfinex,1530268200.0,5865.4,5916.9,5800.0,5880.9,27939598.770000003,4766.28,29-06-2018 10:30
BTC,Bitfinex,1530282600.0,5880.9,5932.7,5870.0,5902.3,25179793.299999997,4269.62,29-06-2018 14:30
BTC,Bitfinex,1530297000.0,5902.3,6302.0,5899.6,6239.1,60050514.19,9737.44,29-06-2018 18:30
BTC,Bitfinex,1530311400.0,6239.1,6545.5,6239.0,6388.7,66191755.63,10328.300000000001,29-06-2018 22:30
BTC,Bitfinex,1530325800.0,6388.7,6420.3,6384.3,6398.6,14056744.77,2196.09,30-06-2018 02:30
BTC,Bitfinex,1530340200.0,6398.6,6449.2,6380.0,6396.0,13702459.41,2140.97,30-06-2018 06:30
BTC,Bitfinex,1530354600.0,6396.0,6406.5,6325.0,6356.8,21794476.47,3425.1800000000003,30-06-2018 10:30
BTC,Bitfinex,1530369000.0,6356.8,6379.9,6313.8,6362.9,10286605.57,1622.17,30-06-2018 14:30
BTC,Bitfinex,1530383400.0,6362.9,6439.9,6329.7,6370.9,17090577.43,2677.87,30-06-2018 18:30
BTC,Bitfinex,1530397800.0,6370.9,6370.9,6322.9,6359.7,5820108.66,916.66,30-06-2018 22:30
BTC,Bitfinex,1530412200.0,6359.7,6400.0,6354.8,6382.4,6627843.11,1039.76,01-07-2018 02:30
BTC,Bitfinex,1530426600.0,6382.4,6390.9,6318.8,6351.6,11001743.459999999,1729.5099999999998,01-07-2018 06:30
BTC,Bitfinex,1530441000.0,6351.6,6361.7,6260.0,6312.3,15864717.65,2515.7599999999998,01-07-2018 10:30
BTC,Bitfinex,1530455400.0,6312.3,6418.0,6299.3,6352.12,12558023.49,1973.94,01-07-2018 14:30
BTC,Bitfinex,1530469800.0,6352.12,6398.0,6322.0,6341.3,15786611.860000001,2481.5299999999997,01-07-2018 18:30
BTC,Bitfinex,1530484200.0,6341.3,6348.2,6279.7,6310.2,11428236.19,1807.98,01-07-2018 22:30
BTC,Bitfinex,1530498600.0,6310.2,6369.0,6275.0,6341.7,17857788.36,2822.46,02-07-2018 02:30
BTC,Bitfinex,1530513000.0,6341.7,6357.2,6312.2,6342.97,13305733.739999998,2099.89,02-07-2018 06:30
BTC,Bitfinex,1530527400.0,6342.97,6681.1,6341.0,6611.7,95277932.80999999,14515.650000000001,02-07-2018 10:30
BTC,Bitfinex,1530541800.0,6611.7,6681.2,6611.6,6625.6,21459579.83,3229.93,02-07-2018 14:30
BTC,Bitfinex,1530556200.0,6625.6,6663.6,6601.0,6612.8,12178500.73,1838.7899999999997,02-07-2018 18:30
BTC,Bitfinex,1530570600.0,6612.8,6675.2,6612.0,6645.0,19786338.5,2979.63,02-07-2018 22:30
BTC,Bitfinex,1530585000.0,6645.0,6648.9,6609.9,6630.0,10434086.69,1573.15,03-07-2018 02:30
BTC,Bitfinex,1530599400.0,6630.0,6637.5,6539.0,6581.3,27406833.25,4163.780000000001,03-07-2018 06:30
BTC,Bitfinex,1530613800.0,6581.3,6594.0,6550.0,6584.7,12112319.52,1842.51,03-07-2018 10:30
BTC,Bitfinex,1530628200.0,6584.7,6651.1,6547.0,6613.6,13661195.229999999,2071.13,03-07-2018 14:30
BTC,Bitfinex,1530642600.0,6613.6,6617.67,6454.0,6458.6,31597683.179999996,4846.7300000000005,03-07-2018 18:30
BTC,Bitfinex,1530657000.0,6458.6,6485.0,6414.1,6473.2,19342181.22,2998.4,03-07-2018 22:30
BTC,Bitfinex,1530671400.0,6473.2,6553.7,6462.0,6516.1,26322574.29,4044.87,04-07-2018 02:30
BTC,Bitfinex,1530685800.0,6516.1,6557.6,6495.7,6549.7,16579628.120000001,2541.11,04-07-2018 06:30
BTC,Bitfinex,1530700200.0,6549.7,6784.9,6549.6,6664.5,49926635.03,7444.44,04-07-2018 10:30
BTC,Bitfinex,1530714600.0,6664.5,6710.6,6660.6,6692.2,12506503.7,1871.23,04-07-2018 14:30
BTC,Bitfinex,1530729000.0,6692.2,6704.8,6525.0,6562.0,25038952.269999996,3791.6099999999997,04-07-2018 18:30
BTC,Bitfinex,1530743400.0,6562.0,6704.7,6557.1,6618.4,16119594.99,2430.92,04-07-2018 22:30
BTC,Bitfinex,1530757800.0,6618.4,6668.0,6569.4,6619.23,13140679.78,1987.83,05-07-2018 02:30
BTC,Bitfinex,1530772200.0,6619.23,6687.7,6546.6,6634.8,29689841.490000002,4482.46,05-07-2018 06:30
BTC,Bitfinex,1530786600.0,6634.8,6667.0,6544.2,6586.0,44835480.85,6794.5199999999995,05-07-2018 10:30
BTC,Bitfinex,1530801000.0,6586.0,6603.21,6423.4,6508.0,25348496.79,3898.33,05-07-2018 14:30
