coin,exchange,unix_timestamp,open,high,low,close,volumeto,volumefrom,time,UPPER_BOLLINGER_BAND_VALUE,MIDDLE_BOLLINGER_BAND_VALUE,LOWER_BOLLINGER_BAND_VALUE
BTC,Bitfinex,1447525800.0,336.5,343.75,315.0,318.12,26497694.36,80158.95000000001,14-11-2015 18:30,,,
BTC,Bitfinex,1447785000.0,320.13,342.5,315.2,337.31,22086759.78,66519.32999999999,17-11-2015 18:30,,,
BTC,Bitfinex,1448044200.0,335.62,336.57,309.46,325.49,18860532.67,58347.38000000001,20-11-2015 18:30,,,
BTC,Bitfinex,1448303400.0,327.48,327.66,315.55,319.24,7713776.229999999,23912.61,23-11-2015 18:30,,,
BTC,Bitfinex,1448562600.0,320.46,369.9,316.02,361.97,46113457.5,132614.61000000002,26-11-2015 18:30,,,
BTC,Bitfinex,1448821800.0,355.16,384.99,351.0,379.0,32675245.5,88192.78,29-11-2015 18:30,,,
BTC,Bitfinex,1449081000.0,378.23,379.99,346.13,360.09,36737968.67,101822.81,02-12-2015 18:30,,,
BTC,Bitfinex,1449340200.0,360.88,407.57,354.31,397.86,44271325.49,115045.47,05-12-2015 18:30,,,
BTC,Bitfinex,1449599400.0,387.5,426.59,384.53,417.67,43183165.98,106114.28,08-12-2015 18:30,,,
BTC,Bitfinex,1449858600.0,420.66,475.04,402.5,435.0,84143123.86000001,193528.0,11-12-2015 18:30,,,
BTC,Bitfinex,1450117800.0,433.04,467.29,415.24,464.84,43991611.61,98544.6,14-12-2015 18:30,,,
BTC,Bitfinex,1450377000.0,465.69,469.99,440.0,462.87,50579874.08000001,110850.55,17-12-2015 18:30,,,
BTC,Bitfinex,1450636200.0,462.88,467.0,424.37,438.04,48461329.25,109054.63999999998,20-12-2015 18:30,,,
BTC,Bitfinex,1450895400.0,437.68,459.1,433.0,456.5,23879200.37,53728.6,23-12-2015 18:30,,,
BTC,Bitfinex,1451154600.0,456.57,460.05,405.5,422.87,58985670.02,137902.28999999998,26-12-2015 18:30,,,
BTC,Bitfinex,1451413800.0,424.99,434.0,417.01,425.34,27967608.08,65694.52,29-12-2015 18:30,,,
BTC,Bitfinex,1451673000.0,423.0,436.49,412.5,432.88,16898506.700000007,39509.02,01-01-2016 18:30,,,
BTC,Bitfinex,1451932200.0,432.96,435.67,421.73,431.12,18319007.6,42649.92,04-01-2016 18:30,,,
BTC,Bitfinex,1452191400.0,431.18,465.0,425.03,453.9,41876811.04000001,93251.79,07-01-2016 18:30,,,
BTC,Bitfinex,1452450600.0,453.93,456.01,441.01,449.1,16088584.3,35943.22,10-01-2016 18:30,,,
BTC,Bitfinex,1452709800.0,446.49,449.98,416.0,429.0,23327563.17,54028.08,13-01-2016 18:30,,,
BTC,Bitfinex,1452969000.0,428.9,429.11,352.5,384.3,78446414.17,201734.42,16-01-2016 18:30,,,
BTC,Bitfinex,1453228200.0,383.21,428.0,375.01,415.95,46003467.02,115035.29,19-01-2016 18:30,,,
