coin,exchange,unix_timestamp,time,open,high,low,close,volumefrom,volumeto,UPPER_BOLLINGER_BAND_VALUE,MIDDLE_BOLLINGER_BAND_VALUE,LOWER_BOLLINGER_BAND_VALUE
BTC,Bitfinex,1529164800,16-06-2018 16:00,6360.3,6548.0,6332.9,6517.5,1868.29,12089561.07,6505.385829117912,6434.8775,6364.369170882086
BTC,Bitfinex,1529168400,16-06-2018 17:00,6517.5,6545.8,6490.5,6523.5,1065.98,6949596.5,6515.5718947630285,6437.1525,6358.73310523697
BTC,Bitfinex,1529172000,16-06-2018 18:00,6523.5,6530.3,6502.6,6510.0,275.78,1797035.66,6525.422187038233,6442.415,6359.407812961767
BTC,Bitfinex,1529175600,16-06-2018 19:00,6510.0,6510.8,6485.0,6495.7,221.38,1438412.53,6529.658077936026,6447.949999999999,6366.241922063971
BTC,Bitfinex,1529179200,16-06-2018 20:00,6495.7,6543.5,6493.0,6523.8,472.4,3081929.04,6538.625388861607,6454.4050000000025,6370.184611138396
BTC,Bitfinex,1529182800,16-06-2018 21:00,6523.8,6559.7,6508.8,6522.7,558.38,3651461.69,6547.466664172776,6458.36,6369.253335827223
BTC,Bitfinex,1529186400,16-06-2018 22:00,6522.7,6548.1,6519.3,6526.4,340.02,2222029.16,6556.073969859023,6462.58,6369.086030140977
BTC,Bitfinex,1529190000,16-06-2018 23:00,6526.4,6526.4,6466.0,6485.9,314.19,2039907.06,6557.3031299236745,6466.2649999999985,6375.226870076324
BTC,Bitfinex,1529193600,17-06-2018 00:00,6485.9,6527.7,6485.9,6507.6,342.36,2229126.59,6561.064012898563,6470.394999999999,6379.725987101434
BTC,Bitfinex,1529197200,17-06-2018 01:00,6507.6,6527.42,6501.7,6513.5,125.81,819475.72,6565.5615931115535,6473.2649999999985,6380.9684068884435
BTC,Bitfinex,1529200800,17-06-2018 02:00,6513.5,6530.9,6513.4,6521.0,112.72,735434.76,6570.69971284905,6476.455,6382.21028715095
BTC,Bitfinex,1529204400,17-06-2018 03:00,6521.0,6536.5,6520.8,6534.9,201.78,1317023.54,6577.439907426411,6480.2199999999975,6383.000092573588
BTC,Bitfinex,1529208000,17-06-2018 04:00,6534.9,6552.9,6509.2,6528.3,437.71,2861912.62,6582.425994927993,6484.24,6386.0540050720065
BTC,Bitfinex,1529211600,17-06-2018 05:00,6528.3,6532.1,6508.7,6508.7,292.51,1908057.11,6584.751322173757,6486.475,6388.1986778262435
BTC,Bitfinex,1529215200,17-06-2018 06:00,6508.7,6513.6,6503.0,6509.2,96.58,628597.21,6586.842563429186,6489.145,6391.447436570813
BTC,Bitfinex,1529218800,17-06-2018 07:00,6509.2,6534.6,6509.2,6527.7,229.4,1496565.67,6590.319183719895,6493.0949999999975,6395.870816280104
BTC,Bitfinex,1529222400,17-06-2018 08:00,6527.7,6573.0,6490.6,6504.2,865.74,5657102.18,6589.942804417534,6496.659999999999,6403.377195582465
BTC,Bitfinex,1529226000,17-06-2018 09:00,6504.2,6522.0,6502.0,6522.0,437.49,2847186.33,6586.506031189773,6502.44,6418.373968810226
BTC,Bitfinex,1529229600,17-06-2018 10:00,6522.0,6523.0,6490.1,6513.72,359.92,2341336.14,6579.331345705456,6507.831,6436.330654294542
BTC,Bitfinex,1529233200,17-06-2018 11:00,6513.72,6518.1,6489.2,6507.0,327.24,2128601.26,6538.49301129592,6515.165999999997,6491.838988704079
BTC,Bitfinex,1529236800,17-06-2018 12:00,6507.0,6511.9,6440.0,6455.6,571.63,3698382.61,6546.918747646011,6512.071,6477.22325235399
BTC,Bitfinex,1529240400,17-06-2018 13:00,6455.6,6497.5,6443.2,6478.5,358.5,2321630.55,6547.149186615478,6509.821000000001,6472.4928133845215
BTC,Bitfinex,1529244000,17-06-2018 14:00,6478.5,6489.7,6468.0,6471.8,157.84,1022486.1,6548.751102791252,6507.911,6467.070897208749
BTC,Bitfinex,1529247600,17-06-2018 15:00,6471.8,6522.7,6425.1,6519.9,894.88,5793783.84,6549.876160605743,6509.121,6468.365839394257
BTC,Bitfinex,1529251200,17-06-2018 16:00,6519.9,6523.0,6500.0,6500.1,115.99,754856.41,6548.291263547647,6507.936,6467.580736452353
BTC,Bitfinex,1529254800,17-06-2018 17:00,6500.1,6510.6,6481.0,6492.0,330.98,2148478.29,6546.7286391076905,6506.401,6466.073360892311
BTC,Bitfinex,1529258400,17-06-2018 18:00,6492.0,6506.0,6487.6,6503.0,151.37,983358.67,6544.514129152348,6505.231,6465.947870847653
BTC,Bitfinex,1529262000,17-06-2018 19:00,6503.0,6540.0,6503.0,6519.9,389.26,2539894.08,6545.659576477839,6506.931,6468.202423522161
BTC,Bitfinex,1529265600,17-06-2018 20:00,6519.9,6520.0,6469.3,6489.9,366.0,2376080.55,6545.475572860988,6506.0459999999985,6466.616427139013
BTC,Bitfinex,1529269200,17-06-2018 21:00,6489.9,6502.4,6475.0,6496.41,273.59,1775208.22,6544.678568908694,6505.191499999999,6465.7044310913025
BTC,Bitfinex,1529272800,17-06-2018 22:00,6496.41,6500.1,6458.0,6483.7,288.22,1867380.13,6543.17259003403,6503.326499999999,6463.4804099659705
BTC,Bitfinex,1529276400,17-06-2018 23:00,6483.7,6483.7,6424.8,6438.4,809.06,5212414.92,6544.743269981263,6498.5014999999985,6452.259730018736
BTC,Bitfinex,1529280000,18-06-2018 00:00,6438.4,6451.8,6370.77,6401.72,1656.71,10622422.85,6552.784528137985,6492.1725,6431.560471862014
BTC,Bitfinex,1529283600,18-06-2018 01:00,6401.72,6465.4,6377.7,6425.0,1240.49,7960739.29,6554.707499662769,6487.987499999997,6421.2675003372315
BTC,Bitfinex,1529287200,18-06-2018 02:00,6425.0,6436.2,6412.0,6431.8,284.29,1825619.96,6554.3532726162375,6484.1174999999985,6413.8817273837585
BTC,Bitfinex,1529290800,18-06-2018 03:00,6431.8,6432.3,6403.6,6412.2,344.51,2211303.86,6552.195054153532,6478.3425000000025,6404.489945846472
BTC,Bitfinex,1529294400,18-06-2018 04:00,6412.2,6416.3,6382.2,6407.6,262.27,1679199.46,6552.430573690378,6473.5125,6394.594426309622
BTC,Bitfinex,1529298000,18-06-2018 05:00,6407.6,6460.1,6386.0,6425.71,698.26,4484289.88,6546.942188180337,6468.698,6390.453811819663
BTC,Bitfinex,1529301600,18-06-2018 06:00,6425.71,6450.5,6412.9,6435.8,359.36,2312222.68,6541.434221056158,6464.802000000002,6388.169778943841
BTC,Bitfinex,1529305200,18-06-2018 07:00,6435.8,6440.5,6419.2,6436.0,280.99,1806228.51,6536.297746741571,6461.2519999999995,6386.206253258431
BTC,Bitfinex,1529308800,18-06-2018 08:00,6436.0,6500.6,6428.1,6464.5,588.01,3802980.99,6536.708951607727,6461.696999999999,6386.685048392274
BTC,Bitfinex,1529312400,18-06-2018 09:00,6464.5,6484.8,6453.2,6455.0,266.41,1721815.72,6535.179700098514,6460.521999999999,6385.864299901483
BTC,Bitfinex,1529316000,18-06-2018 10:00,6455.0,6455.1,6428.0,6430.0,511.6,3291840.32,6534.044033592541,6458.432,6382.819966407456
BTC,Bitfinex,1529319600,18-06-2018 11:00,6430.0,6430.4,6390.0,6425.1,793.33,5087721.58,6525.063217335844,6453.692000000001,6382.320782664159
BTC,Bitfinex,1529323200,18-06-2018 12:00,6425.1,6446.3,6419.45,6420.0,471.15,3030767.42,6519.156275539623,6449.687,6380.217724460377
BTC,Bitfinex,1529326800,18-06-2018 13:00,6420.0,6437.6,6401.0,6432.3,437.43,2807268.02,6513.729777107704,6446.7019999999975,6379.6742228922985
BTC,Bitfinex,1529330400,18-06-2018 14:00,6432.3,6470.0,6415.6,6454.0,779.63,5024172.2,6506.263870670058,6444.2519999999995,6382.240129329943
BTC,Bitfinex,1529334000,18-06-2018 15:00,6454.0,6470.0,6445.0,6463.0,439.98,2840884.16,6493.741209882256,6441.406999999997,6389.072790117744
BTC,Bitfinex,1529337600,18-06-2018 16:00,6463.0,6699.7,6448.5,6643.3,4463.71,29582383.64,6549.9997249136695,6449.0769999999975,6348.154275086332
BTC,Bitfinex,1529341200,18-06-2018 17:00,6643.3,6827.9,6643.2,6727.0,4329.99,29252422.28,6617.621897751304,6460.6065,6303.591102248696
BTC,Bitfinex,1529344800,18-06-2018 18:00,6727.0,6753.1,6714.6,6721.1,748.9,5044424.73,6666.267517054455,6472.4765000000025,6278.685482945546
BTC,Bitfinex,1529348400,18-06-2018 19:00,6721.1,6733.8,6674.0,6698.9,1961.43,13144121.71,6702.060116755372,6485.5015,6268.9428832446265
BTC,Bitfinex,1529352000,18-06-2018 20:00,6698.9,6736.0,6698.9,6730.1,1149.57,7724122.94,6739.367583660761,6501.9205,6264.4734163392395
BTC,Bitfinex,1529355600,18-06-2018 21:00,6730.1,6730.1,6715.0,6719.2,264.24,1776103.04,6769.166249348484,6516.6305,6264.094750651519
BTC,Bitfinex,1529359200,18-06-2018 22:00,6719.2,6734.5,6708.8,6709.9,323.08,2171644.37,6793.2754584741515,6530.535499999999,6267.795541525846
BTC,Bitfinex,1529362800,18-06-2018 23:00,6709.9,6710.0,6699.1,6709.2,246.93,1655501.15,6813.217048513238,6545.3854999999985,6277.553951486761
BTC,Bitfinex,1529366400,19-06-2018 00:00,6709.2,6734.1,6708.8,6720.2,701.92,4716522.12,6831.333098130421,6561.0155,6290.6979018695765
BTC,Bitfinex,1529370000,19-06-2018 01:00,6720.2,6720.2,6714.0,6714.1,177.0,1188933.09,6846.110771172818,6575.435,6304.759228827182
