id,bid_amount,bid_amount_btc,bid_price,ask_amount,ask_amount_btc,ask_price,coin,exchange,timestamp
123,1307.95720588,0.0008894108999983999,6.8e-07,198297.83957805,0.22804251551475752,1.15e-06,XDN,Bittrex,
124,298513.10843283,0.20000378264999613,6.7e-07,1300557.0917936,1.5086462264805758,1.16e-06,XDN,Bittrex,
125,300854.57160672,0.195555471544368,6.5e-07,684383.06525966,0.8007281863538023,1.17e-06,XDN,Bittrex,
126,100828.0,0.06352164,6.3e-07,899756.03685359,1.0617121234872362,1.18e-06,XDN,Bittrex,
127,643548.38709677,0.3989999999999974,6.2e-07,281364.16606764,0.33482335762049165,1.19e-06,XDN,Bittrex,
128,245286.8852459,0.14962499999999898,6.1e-07,427655.6279465,0.5131867535358,1.2e-06,XDN,Bittrex,
129,22500.0,0.0135,6e-07,739434.925142,0.89471625942182,1.21e-06,XDN,Bittrex,
130,6333.0,0.0037364699999999995,5.9e-07,5673.58196721,0.006921769999996199,1.22e-06,XDN,Bittrex,
131,890.0,0.0005073,5.7e-07,274370.93618289,0.3374762515049547,1.23e-06,XDN,Bittrex,
132,232071.36586345,0.129959964883532,5.6e-07,1147491.432628,1.4228893764587198,1.24e-06,XDN,Bittrex,
133,8112.75818182,0.004462017000001,5.5e-07,645171.40360993,0.8064642545124125,1.25e-06,XDN,Bittrex,
134,5030.0,0.0026659,5.3e-07,34639.66896931,0.0436459829013306,1.26e-06,XDN,Bittrex,
135,213364.67947115,0.110949633324998,5.2e-07,22768.93203883,0.0289165436893141,1.27e-06,XDN,Bittrex,
136,296588.23529412,0.1512600000000012,5.1e-07,931797.89934491,1.1927013111614848,1.28e-06,XDN,Bittrex,
137,1177478.23893385,0.588739119466925,5e-07,35763.25341555,0.046134596906059505,1.29e-06,XDN,Bittrex,
138,146768.75,0.070449,4.8e-07,174904.83119891,0.227376280558583,1.3e-06,XDN,Bittrex,
139,16762.39375,0.007040205375,4.2e-07,215355.4816467,0.28426923577364405,1.32e-06,XDN,Bittrex,
140,406723.27782462,0.1667565439080942,4.1e-07,1047976.60231806,1.3938088810830198,1.33e-06,XDN,Bittrex,
141,126246.8999375,0.050498759974999995,4e-07,31297.40704132,0.0419385254353688,1.34e-06,XDN,Bittrex,
142,5550.69375,0.002109263625,3.8e-07,58948.34403846,0.079580264451921,1.35e-06,XDN,Bittrex,
143,85500.0,0.029925,3.5e-07,76341.6744411,0.10382467723989598,1.36e-06,XDN,Bittrex,
144,10618.5483871,0.003291750000001,3.1e-07,1022665.96369087,1.4010523702564919,1.37e-06,XDN,Bittrex,
145,714500.0,0.20006000000000002,2.8e-07,40698.48188406,0.056163905000002796,1.38e-06,XDN,Bittrex,
146,637328.35470249,0.17207865576967232,2.7e-07,5000.0,0.0069500000000000004,1.39e-06,XDN,Bittrex,
147,200000.0,0.052,2.6e-07,67414.1705612,0.09437983878567999,1.4e-06,XDN,Bittrex,
148,2996995.0,0.74924875,2.5e-07,916006.17643444,1.2915687087725605,1.41e-06,XDN,Bittrex,
